token,n,unique_ids,unique_authors
www.cfec.state.ak.us,2,2,2
www.legfin.akleg.gov,2,1,1
xlsx,2,2,2
zip,2,2,2
zipped,2,2,2
0.01,1,1,1
0.5,1,1,1
003,1,1,1
02,1,1,1
03,1,1,1
03632415.2012.696009,1,1,1
052q5.2,1,1,1
054.1,1,1,1
06,1,1,1
1_escapement,1,1,1
10.1002,1,1,1
10.1038,1,1,1
10.1080,1,1,1
10.1577,1,1,1
10.1594,1,1,1
10.5061,1,1,1
115,1,1,1
116,1,1,1
"12,000",1,1,1
"12,500",1,1,1
13.4,1,1,1
1445b9a8ca53,1,1,1
152,1,1,1
168,1,1,1
17th,1,1,1
185,1,1,1
1927,1,1,1
1950s,1,1,1
1955,1,1,1
1957,1,1,1
1960,1,1,1
1965,1,1,1
1968,1,1,1
1978,1,1,1
1980,1,1,1
1981,1,1,1
1987,1,1,1
1988,1,1,1
1990,1,1,1
1995,1,1,1
2_escapement,1,1,1
"2,500",1,1,1
2002,1,1,1
2005,1,1,1
2006,1,1,1
2016_excel,1,1,1
2016_standardized.csv,1,1,1
2016.67,1,1,1
2017_7mar18,1,1,1
2017.04,1,1,1
2017swt_catalog.pdf,1,1,1
22,1,1,1
229,1,1,1
"23,500",1,1,1
240,1,1,1
25,1,1,1
"25,500",1,1,1
26,1,1,1
27,1,1,1
28,1,1,1
29,1,1,1
3_reported,1,1,1
3.0,1,1,1
306,1,1,1
31,1,1,1
"31,000",1,1,1
31.05.030,1,1,1
314,1,1,1
31b421f3,1,1,1
31st,1,1,1
32,1,1,1
328,1,1,1
352,1,1,1
36.9,1,1,1
3660,1,1,1
37,1,1,1
"39,000",1,1,1
3n.htm,1,1,1
40473bde,1,1,1
41.08.020,1,1,1
424f,1,1,1
4355,1,1,1
45,1,1,1
4581,1,1,1
473a,1,1,1
4e6d,1,1,1
58,1,1,1
5d2c3b4a70d1,1,1,1
5j,1,1,1
60,1,1,1
6000,1,1,1
601c738b3a3c,1,1,1
63,1,1,1
65,1,1,1
6a6a530f,1,1,1
"7,305",1,1,1
7.4,1,1,1
70,1,1,1
77,1,1,1
77.001,1,1,1
788537,1,1,1
7e4586c0,1,1,1
80.015,1,1,1
881,1,1,1
881e,1,1,1
8f3b,1,1,1
90,1,1,1
93,1,1,1
93.140,1,1,1
95.011,1,1,1
9774,1,1,1
9812,1,1,1
a4b190fe,1,1,1
aafb,1,1,1
abbreviation,1,1,1
abundances,1,1,1
ac_analysis.pdf,1,1,1
ac_analysis.rmd,1,1,1
accessed,1,1,1
accesses,1,1,1
accessing,1,1,1
accompanying,1,1,1
accordance,1,1,1
accounting,1,1,1
accurately,1,1,1
acquired,1,1,1
actuals,1,1,1
adab,1,1,1
adds,1,1,1
adequate,1,1,1
adfg_bistol,1,1,1
adfg_obtained_akreturns.xlsx,1,1,1
adfgadvisorycommittees.csv,1,1,1
admin,1,1,1
advantage,1,1,1
advocating,1,1,1
affect,1,1,1
affecting,1,1,1
agecomp_metadata_all.txt,1,1,1
aggregates,1,1,1
agriculture,1,1,1
aiding,1,1,1
aids,1,1,1
air,1,1,1
airtemphistoric.ipynb,1,1,1
akavgmonthlyreg.pdf,1,1,1
akavgmonthlyspec.pdf,1,1,1
aksfpwrkrdem.pdf,1,1,1
alaskans,1,1,1
aleutian,1,1,1
allan,1,1,1
alter,1,1,1
ambiguous,1,1,1
america,1,1,1
analyses,1,1,1
annette,1,1,1
anticipated,1,1,1
append,1,1,1
applied,1,1,1
appropriation,1,1,1
approve,1,1,1
approximate,1,1,1
april,1,1,1
archive,1,1,1
aren’t,1,1,1
arises,1,1,1
arising,1,1,1
arranged,1,1,1
array,1,1,1
articles,1,1,1
ascertained,1,1,1
asfdb_full_permittypedetail.xlsx,1,1,1
asfdb_fullpermit.csv,1,1,1
asia,1,1,1
asl_all.csv,1,1,1
asl_coghillreformatting.r,1,1,1
asl_copperriversockeye.r,1,1,1
asl_formatted_bristolbay.csv,1,1,1
asl_formatted_coghillweir.csv,1,1,1
asl_formatted_copperriversockeye.csv,1,1,1
asl_formatted_eastsidechinook.csv,1,1,1
asl_formatted_lowercookinlet.csv,1,1,1
asl_formatted_princewilliamsoundpinks.csv,1,1,1
asl_formatted_southeastkodiak.csv,1,1,1
asl_formatted_southeastsupplement.csv,1,1,1
asl_formatted_uppercookinlet.csv,1,1,1
asl_formatting_bristolbay.r,1,1,1
asl_formatting_cookinlet.r,1,1,1
asl_formatting_eastside_setnet.r,1,1,1
asl_formatting_lowercookinlet.r,1,1,1
asl_formatting_pws_pink.r,1,1,1
asl_formatting_southeastkodiak.r,1,1,1
assembled,1,1,1
assesses,1,1,1
assignment,1,1,1
assigns,1,1,1
assisting,1,1,1
assumptions,1,1,1
assure,1,1,1
atlasftp.html,1,1,1
attached,1,1,1
attaches,1,1,1
attempted,1,1,1
attempting,1,1,1
attempts,1,1,1
attended,1,1,1
auc,1,1,1
augered,1,1,1
author,1,1,1
authorized,1,1,1
availability,1,1,1
award,1,1,1
awt_troopers_positions_filled.csv,1,1,1
b4,1,1,1
b87956c07977,1,1,1
bank,1,1,1
baranof,1,1,1
barren,1,1,1
baseline,1,1,1
basemaps,1,1,1
basin,1,1,1
bathymetry,1,1,1
batzulnetas,1,1,1
bb_asl.csv,1,1,1
bc,1,1,1
bc20,1,1,1
bc50kfiss,1,1,1
bed,1,1,1
begin,1,1,1
behavior,1,1,1
beher,1,1,1
believed,1,1,1
believes,1,1,1
bering,1,1,1
bia,1,1,1
biases,1,1,1
binary,1,1,1
biodiversidad,1,1,1
black,1,1,1
blasting,1,1,1
blm,1,1,1
blue,1,1,1
bm,1,1,1
boat,1,1,1
boating,1,1,1
bodies,1,1,1
bof_proposal_coding.pdf,1,1,1
bof_proposals.csv,1,1,1
boroughs,1,1,1
bottom,1,1,1
bought,1,1,1
bound,1,1,1
bounding,1,1,1
bridge,1,1,1
bridges,1,1,1
bristol_bay_full.csv,1,1,1
broodtableprocessing.html,1,1,1
bubble,1,1,1
building,1,1,1
buildings,1,1,1
built,1,1,1
c09,1,1,1
c48c,1,1,1
c771d1c89a5d,1,1,1
cakn,1,1,1
calculates,1,1,1
calculation,1,1,1
calendar,1,1,1
camp,1,1,1
canada's,1,1,1
canadarapclip.ipynb,1,1,1
capita,1,1,1
capturing,1,1,1
carcass,1,1,1
carothers,1,1,1
carry,1,1,1
carrying,1,1,1
catalog.data.gov,1,1,1
cataloged,1,1,1
catastrophic,1,1,1
catching,1,1,1
caused,1,1,1
caution,1,1,1
cautioned,1,1,1
ccrs,1,1,1
centered,1,1,1
centralizes,1,1,1
centroid,1,1,1
chair,1,1,1
char,1,1,1
charged,1,1,1
chemical,1,1,1
chichagof,1,1,1
chignik,1,1,1
chignik_population.png,1,1,1
chilkat,1,1,1
chilkoot,1,1,1
chinookbroodtableprocessing.html,1,1,1
chinookbroodtableprocessing.rmd,1,1,1
chinookbroodtables_fw_sw_age.csv,1,1,1
chinookbroodtables_totalage.csv,1,1,1
chitina,1,1,1
choice,1,1,1
circle,1,1,1
circular,1,1,1
circumstances,1,1,1
citations,1,1,1
cited,1,1,1
citizenship,1,1,1
clade,1,1,1
clarence,1,1,1
classification,1,1,1
classify,1,1,1
cleaned,1,1,1
clicking,1,1,1
clipping,1,1,1
closely,1,1,1
closest,1,1,1
closures,1,1,1
clothing,1,1,1
cluster,1,1,1
cmnmaps.ca,1,1,1
coarse,1,1,1
coast,1,1,1
coast.noaa.gov,1,1,1
coghill_weir_asl.csv,1,1,1
cohobroodtableprocessing.html,1,1,1
cohobroodtableprocessing.rmd,1,1,1
cohobroodtables_fw_sw_age.csv,1,1,1
cohobroodtables_totalage.csv,1,1,1
colin,1,1,1
collection,1,1,1
collective,1,1,1
commander,1,1,1
commercial_harvest_reports.csv,1,1,1
commercialharvest_reports.rmd,1,1,1
commercially,1,1,1
commerical,1,1,1
committe,1,1,1
committees,1,1,1
communityreport,1,1,1
compacted,1,1,1
comparisons,1,1,1
compile,1,1,1
completion,1,1,1
comply,1,1,1
component,1,1,1
composed,1,1,1
composition,1,1,1
comprised,1,1,1
conabio,1,1,1
conafor,1,1,1
concept,1,1,1
concepts,1,1,1
conditions,1,1,1
conducting,1,1,1
conference,1,1,1
confluence,1,1,1
confusion,1,1,1
congress,1,1,1
connect,1,1,1
connected,1,1,1
connectedness,1,1,1
connection,1,1,1
conocimiento,1,1,1
consecutive,1,1,1
conserve,1,1,1
considerable,1,1,1
considerations,1,1,1
consisted,1,1,1
consistency,1,1,1
consisting,1,1,1
constructed,1,1,1
consult,1,1,1
consulting,1,1,1
consumed,1,1,1
consumer,1,1,1
consumers,1,1,1
contaminate,1,1,1
context,1,1,1
contextual,1,1,1
contiguous,1,1,1
continually,1,1,1
continue,1,1,1
contributing,1,1,1
control,1,1,1
controlled,1,1,1
converts,1,1,1
convey,1,1,1
cookinletlocs.csv,1,1,1
cooperation,1,1,1
copied,1,1,1
copper_river_chinook_sockeye_asl_com_harvest.xlsx,1,1,1
copper.chinook.harvest.etc,1,1,1
copy.xls,1,1,1
copyright,1,1,1
correspond,1,1,1
cost,1,1,1
councils,1,1,1
count.mdb,1,1,1
country,1,1,1
courtney,1,1,1
crab,1,1,1
craft,1,1,1
creating,1,1,1
creek,1,1,1
critical,1,1,1
crop,1,1,1
crystalcreek_1589_2010_2012,1,1,1
csis,1,1,1
cubic,1,1,1
cucumber,1,1,1
cunfer,1,1,1
cunningham_bristolbay.csv,1,1,1
currency,1,1,1
cwt,1,1,1
danielle,1,1,1
data_allyears,1,1,1
datatable,1,1,1
dating,1,1,1
day,1,1,1
dcra,1,1,1
dcraexternal,1,1,1
dead,1,1,1
deciding,1,1,1
declaration,1,1,1
deepened,1,1,1
default.php,1,1,1
defaults,1,1,1
define,1,1,1
defines,1,1,1
degree,1,1,1
degrees,1,1,1
deliberately,1,1,1
delineation,1,1,1
denotes,1,1,1
deny,1,1,1
dependent,1,1,1
depict,1,1,1
depicting,1,1,1
depicts,1,1,1
derive,1,1,1
describe,1,1,1
designated,1,1,1
developing,1,1,1
diameter,1,1,1
diane,1,1,1
differences,1,1,1
differing,1,1,1
difficult,1,1,1
digestion,1,1,1
digit,1,1,1
digital,1,1,1
digitization,1,1,1
digits,1,1,1
dimension,1,1,1
directors,1,1,1
directory,1,1,1
disadvantage,1,1,1
disasters,1,1,1
discrepancies,1,1,1
discuss,1,1,1
discussion,1,1,1
displayed,1,1,1
displaying,1,1,1
disruption,1,1,1
distance,1,1,1
distdata,1,1,1
distinguishes,1,1,1
distributed,1,1,1
distributions,1,1,1
disturbance,1,1,1
dive,1,1,1
diversion,1,1,1
dividend,1,1,1
doc,1,1,1
documented,1,1,1
dollars,1,1,1
dominant,1,1,1
don’t,1,1,1
donkersloot,1,1,1
dorner,1,1,1
downloadable,1,1,1
downloads,1,1,1
drafters,1,1,1
drainage,1,1,1
draw,1,1,1
drawdown,1,1,1
dressed,1,1,1
drill,1,1,1
drilled,1,1,1
driller's,1,1,1
driven,1,1,1
dry,1,1,1
duration,1,1,1
dynamicreports,1,1,1
e090,1,1,1
earlier,1,1,1
east,1,1,1
eastsidesetnetchinookasl.csv,1,1,1
easy,1,1,1
ecological,1,1,1
edge,1,1,1
edible,1,1,1
effect,1,1,1
egegik,1,1,1
eisenman,1,1,1
el,1,1,1
electric,1,1,1
elects,1,1,1
employees,1,1,1
employer,1,1,1
empty,1,1,1
en,1,1,1
enactment,1,1,1
encompassing,1,1,1
encounter,1,1,1
encountered,1,1,1
enforced,1,1,1
engaged,1,1,1
enhanced,1,1,1
enjoy,1,1,1
entity,1,1,1
entrants,1,1,1
environments,1,1,1
equitably,1,1,1
escaped,1,1,1
escapement_locations_linked.csv,1,1,1
esd,1,1,1
eshamy,1,1,1
esri,1,1,1
estadística,1,1,1
evaluating,1,1,1
events,1,1,1
ew,1,1,1
exact,1,1,1
excavation,1,1,1
exceed,1,1,1
exchange,1,1,1
excludes,1,1,1
expenditures,1,1,1
explain,1,1,1
explanation,1,1,1
exploration,1,1,1
export.csv,1,1,1
exports,1,1,1
f1125qwp,1,1,1
f12805x0,1,1,1
f12r3pzm,1,1,1
f1416vb4,1,1,1
f1d50k8h,1,1,1
f1g15z4d,1,1,1
f1g73bvp,1,1,1
f1gx48v4,1,1,1
f1hx19z2,1,1,1
f1j964nz,1,1,1
f1nc5zgw,1,1,1
f1q52mv3,1,1,1
f1r20zn2,1,1,1
f1t151xn,1,1,1
f1tt4p73,1,1,1
f1z31wxd,1,1,1
fail,1,1,1
failure,1,1,1
falls,1,1,1
farrington's,1,1,1
fe,1,1,1
feature,1,1,1
federally_recognized_tribes_geolocated.csv,1,1,1
feet,1,1,1
fekete,1,1,1
females,1,1,1
field,1,1,1
fields,1,1,1
filing,1,1,1
fillets,1,1,1
financial,1,1,1
findings,1,1,1
finer,1,1,1
fish_camp_summary_table.csv,1,1,1
fishcounts,1,1,1
fisheries.the,1,1,1
fisheriesboard.meetinginfo,1,1,1
fisheriesboard.past_members,1,1,1
fisherman,1,1,1
fishery_disaster_request_details.csv,1,1,1
fishery_disaster_requests_by_area.csv,1,1,1
fishes,1,1,1
fiss_yukon,1,1,1
fixed,1,1,1
fleischman,1,1,1
floats,1,1,1
fluids,1,1,1
foods,1,1,1
forecasts,1,1,1
forestal,1,1,1
formatting,1,1,1
framework,1,1,1
fraser,1,1,1
frequency,1,1,1
friend,1,1,1
frozen,1,1,1
fuel,1,1,1
fundcodesbynumber.pdf,1,1,1
gains,1,1,1
gaps,1,1,1
gary,1,1,1
gather,1,1,1
geist,1,1,1
gender,1,1,1
generating,1,1,1
generations,1,1,1
geoduck,1,1,1
geografía,1,1,1
geolocated,1,1,1
geometries,1,1,1
gho's,1,1,1
gift,1,1,1
glaciers.ipynb,1,1,1
glean,1,1,1
glenn,1,1,1
glennallen_harvest.csv,1,1,1
glennallen_subsistence.rmd,1,1,1
glim,1,1,1
goodnews,1,1,1
goodnews_chinook.csv,1,1,1
governmental,1,1,1
grant,1,1,1
granted,1,1,1
grants,1,1,1
gravel,1,1,1
gridded,1,1,1
grounding,1,1,1
grouting,1,1,1
guard,1,1,1
guidance,1,1,1
guide,1,1,1
guidelines,1,1,1
guiding,1,1,1
gulf,1,1,1
habitat_permits.csv,1,1,1
habitat_permits.rmd,1,1,1
haight,1,1,1
hamburg,1,1,1
handicraft,1,1,1
handling,1,1,1
harm,1,1,1
hartmann,1,1,1
harvest_all_sectors.csv,1,1,1
harvestable,1,1,1
hatcheries,1,1,1
hatchery_releases.csv,1,1,1
hatchery_returns_reformatting.rmd,1,1,1
hatchery_returns.csv,1,1,1
hatcheryrelease.aspx,1,1,1
hazardous,1,1,1
headed,1,1,1
header,1,1,1
header_all.csv,1,1,1
health,1,1,1
healthy,1,1,1
hear,1,1,1
height,1,1,1
heterogeneity,1,1,1
highly,1,1,1
highway,1,1,1
hist_fish_dist,1,1,1
holdings,1,1,1
holton,1,1,1
hook,1,1,1
horsepower,1,1,1
household_language.csv,1,1,1
households,1,1,1
howe,1,1,1
hp,1,1,1
huan,1,1,1
hugh,1,1,1
humanfootprint.ipynb,1,1,1
hydrographic,1,1,1
hypoxic,1,1,1
id_startdate_enddate,1,1,1
ideas,1,1,1
identity,1,1,1
iii,1,1,1
imagery,1,1,1
impact,1,1,1
impede,1,1,1
impermeable,1,1,1
implemented,1,1,1
improperly,1,1,1
improving,1,1,1
inclusion,1,1,1
inclusive,1,1,1
incorporates,1,1,1
increased,1,1,1
increases,1,1,1
incurred,1,1,1
indicative,1,1,1
inegi,1,1,1
inference,1,1,1
inferred,1,1,1
influence,1,1,1
infopacket.pdf,1,1,1
infrastructure,1,1,1
initially,1,1,1
initiatives,1,1,1
inseason_voi_model.zip,1,1,1
inseasonharvestmonitoring.pdf,1,1,1
inside,1,1,1
insight,1,1,1
insights,1,1,1
insituto,1,1,1
inspected,1,1,1
installs,1,1,1
intake,1,1,1
integrated,1,1,1
integration,1,1,1
intent,1,1,1
interacting,1,1,1
interactions,1,1,1
interactive,1,1,1
intergenerational,1,1,1
interim,1,1,1
interior,1,1,1
interpreting,1,1,1
invest,1,1,1
investigation,1,1,1
involves,1,1,1
ipla.gdb.zip,1,1,1
issue,1,1,1
j.a,1,1,1
j.r,1,1,1
jack,1,1,1
james,1,1,1
january,1,1,1
je,1,1,1
jessica,1,1,1
jetted,1,1,1
jim,1,1,1
joined,1,1,1
jones,1,1,1
jörg,1,1,1
jr,1,1,1
jump,1,1,1
jun,1,1,1
jupyter,1,1,1
k.w,1,1,1
kasilof,1,1,1
keeper,1,1,1
kenai,1,1,1
kennedy,1,1,1
kerr,1,1,1
kilometers,1,1,1
kisutch,1,1,1
kr,1,1,1
krupa,1,1,1
kusokwim,1,1,1
la,1,1,1
lack,1,1,1
lag,1,1,1
lake_polygons.ipynb,1,1,1
lakeclark_1935_2014_2016,1,1,1
land_ownership.rmd,1,1,1
landcovers,1,1,1
landed,1,1,1
landholding,1,1,1
language_vis.html,1,1,1
language_vis.rmd,1,1,1
language.rmd,1,1,1
largest,1,1,1
lat,1,1,1
lauded,1,1,1
laurance,1,1,1
layers,1,1,1
lbs,1,1,1
lead,1,1,1
leads,1,1,1
lenders,1,1,1
leverages,1,1,1
leveraging,1,1,1
levy,1,1,1
lightweight,1,1,1
listed,1,1,1
literature,1,1,1
lithologic,1,1,1
lithological,1,1,1
lithology,1,1,1
lithology_shp_regions.zip,1,1,1
lithology_shp_watersheds.zip,1,1,1
lived,1,1,1
locally,1,1,1
location's,1,1,1
locations.this,1,1,1
logger,1,1,1
loggers,1,1,1
longnose,1,1,1
longterm,1,1,1
looked,1,1,1
loop,1,1,1
losing,1,1,1
lowest,1,1,1
lut_gear,1,1,1
lut_gender_determination_code.csv,1,1,1
ma,1,1,1
magrach,1,1,1
mail,1,1,1
main.historic,1,1,1
maintains,1,1,1
maintenance,1,1,1
makers,1,1,1
manage,1,1,1
mandatory,1,1,1
manipulate,1,1,1
manual,1,1,1
manuscript,1,1,1
maps.commercial_fishing_gis,1,1,1
maps.datafiles,1,1,1
mapserver,1,1,1
marinecadastre,1,1,1
master,1,1,1
master_asl_database_archive_1967,1,1,1
match,1,1,1
max,1,1,1
mccarthy,1,1,1
mcf2.10023,1,1,1
meagan,1,1,1
meaning,1,1,1
measurement,1,1,1
measuring,1,1,1
meet,1,1,1
membership,1,1,1
met,1,1,1
meziadin_formatting.r,1,1,1
meziadin_sockeye.csv,1,1,1
migration.cfm,1,1,1
military,1,1,1
mills,1,1,1
min,1,1,1
mind,1,1,1
mines,1,1,1
mines.ipynb,1,1,1
minute,1,1,1
miscellaneous,1,1,1
molly,1,1,1
monitored,1,1,1
moosdorf,1,1,1
moved,1,1,1
movement,1,1,1
moves,1,1,1
mtalab.adfg.alaska.gov,1,1,1
multi,1,1,1
mykiss,1,1,1
na15nmf4270272,1,1,1
narrowly,1,1,1
nationalmap.gov,1,1,1
nativeplacenames_regions.rmd,1,1,1
nativeplacenames.csv,1,1,1
naves,1,1,1
navigable,1,1,1
neighboring,1,1,1
nested,1,1,1
net,1,1,1
niels,1,1,1
nils,1,1,1
nonedible,1,1,1
nos,1,1,1
notably,1,1,1
notebook,1,1,1
notification,1,1,1
november,1,1,1
nrcan,1,1,1
numerical,1,1,1
numerous,1,1,1
o’doherty,1,1,1
objectives,1,1,1
observation,1,1,1
observed,1,1,1
obtaining,1,1,1
occasionally,1,1,1
occurring,1,1,1
oceanak,1,1,1
oceanic,1,1,1
oceanographic,1,1,1
oceans,1,1,1
ocm,1,1,1
official,1,1,1
onlinelibrary.wiley.com,1,1,1
onset,1,1,1
open.canada.ca,1,1,1
openings,1,1,1
operates,1,1,1
operating,1,1,1
operator,1,1,1
operator's,1,1,1
operators,1,1,1
opportunities,1,1,1
opposed,1,1,1
option,1,1,1
organizes,1,1,1
originate,1,1,1
orutsararmiut,1,1,1
overlaps,1,1,1
oversees,1,1,1
overview,1,1,1
owned,1,1,1
ownership,1,1,1
packave,1,1,1
paper,1,1,1
para,1,1,1
parks,1,1,1
participants,1,1,1
partner,1,1,1
partnership,1,1,1
party,1,1,1
passed,1,1,1
pasture,1,1,1
patrolling,1,1,1
people's,1,1,1
people’s,1,1,1
percent,1,1,1
percentages,1,1,1
perforation,1,1,1
performed,1,1,1
permitearnings.rmd,1,1,1
perspective,1,1,1
perspectives,1,1,1
peterman,1,1,1
pfdmigrationbyagebysexbca.xls,1,1,1
physical,1,1,1
picture,1,1,1
pink_lenwt_individual,1,1,1
pixels,1,1,1
placement,1,1,1
pmtvalue,1,1,1
politicians,1,1,1
poor,1,1,1
populated,1,1,1
port,1,1,1
possingham,1,1,1
post,1,1,1
potentially,1,1,1
poundage,1,1,1
poverty,1,1,1
precipitationhistoric.ipynb,1,1,1
precise,1,1,1
precluded,1,1,1
preference,1,1,1
preferred,1,1,1
preparing,1,1,1
preserving,1,1,1
prevent,1,1,1
previous,1,1,1
previously,1,1,1
primary,1,1,1
priorities,1,1,1
prioritized,1,1,1
private,1,1,1
problematic,1,1,1
procedures,1,1,1
producing,1,1,1
product,1,1,1
promote,1,1,1
promotes,1,1,1
properties,1,1,1
property,1,1,1
proportion,1,1,1
protection,1,1,1
providing,1,1,1
prudent,1,1,1
psw_as_aged_formatting.rmd,1,1,1
publicly,1,1,1
publish,1,1,1
pulls,1,1,1
pumping,1,1,1
purchases,1,1,1
push,1,1,1
pws_as_aged_20191028,1,1,1
pws_copperriver.csv,1,1,1
qgis,1,1,1
qualify,1,1,1
quantifies,1,1,1
quantify,1,1,1
quantity,1,1,1
r.m,1,1,1
r's,1,1,1
race,1,1,1
racs,1,1,1
radar,1,1,1
railways,1,1,1
random,1,1,1
ranges,1,1,1
ranging,1,1,1
ranked,1,1,1
rarely,1,1,1
raster,1,1,1
rated,1,1,1
readable,1,1,1
readme.docx,1,1,1
real,1,1,1
realignment,1,1,1
reason,1,1,1
reasonable,1,1,1
reasons,1,1,1
rebuild,1,1,1
received,1,1,1
recoded,1,1,1
recognize,1,1,1
reconstructed,1,1,1
reconstruction,1,1,1
recorder,1,1,1
recruit,1,1,1
redacted,1,1,1
redoubt,1,1,1
reduce,1,1,1
reference,1,1,1
referred,1,1,1
refinance,1,1,1
refine,1,1,1
reformat.r,1,1,1
refrigeration,1,1,1
refuge,1,1,1
refuges,1,1,1
regional_earnings_residency.csv,1,1,1
regions_elevation_shp.zip,1,1,1
registered,1,1,1
regoinal,1,1,1
regular,1,1,1
relate,1,1,1
relates,1,1,1
relational,1,1,1
relied,1,1,1
relief,1,1,1
relying,1,1,1
remotely,1,1,1
renamed,1,1,1
renewal,1,1,1
repair,1,1,1
repeated,1,1,1
reporttype,1,1,1
representations,1,1,1
representing,1,1,1
reproducibility,1,1,1
requestor,1,1,1
requirements,1,1,1
requires,1,1,1
requiring,1,1,1
reservation,1,1,1
respect,1,1,1
response,1,1,1
responsibility,1,1,1
rest,1,1,1
restrict,1,1,1
resulted,1,1,1
returned,1,1,1
returning,1,1,1
returns,1,1,1
reviews,1,1,1
rig,1,1,1
rights,1,1,1
ringer,1,1,1
rir,1,1,1
river_chinook_1975,1,1,1
river_chinook_1999,1,1,1
river's,1,1,1
rivers_preprocessing.r,1,1,1
rivers_sasap_final.zip,1,1,1
role,1,1,1
roughly,1,1,1
rules,1,1,1
running,1,1,1
runs,1,1,1
rvest,1,1,1
sablefish,1,1,1
sales,1,1,1
salt,1,1,1
saltonstall,1,1,1
samantha,1,1,1
sanderson,1,1,1
sanitary,1,1,1
sarr,1,1,1
sasap_regions_clipped_to_coast.zip,1,1,1
sasapwebsitegraphicscensus.rmd,1,1,1
sb,1,1,1
scanned,1,1,1
schwoerer,1,1,1
scientists,1,1,1
scrape,1,1,1
screens,1,1,1
sdata,1,1,1
seal,1,1,1
sealed,1,1,1
sean,1,1,1
seasonality,1,1,1
secretaries,1,1,1
seeks,1,1,1
segments,1,1,1
select,1,1,1
selected,1,1,1
selection,1,1,1
selectreport.php,1,1,1
sense,1,1,1
sensed,1,1,1
sensing,1,1,1
separately,1,1,1
separating,1,1,1
serves,1,1,1
service’s,1,1,1
sharing,1,1,1
sheefish,1,1,1
sheet,1,1,1
shelter,1,1,1
ship,1,1,1
shrimp,1,1,1
shrub,1,1,1
si,1,1,1
significant,1,1,1
signs,1,1,1
simplified,1,1,1
simply,1,1,1
simulation,1,1,1
site_info.csv,1,1,1
site_no,1,1,1
sitelevelmetadata_bartz.csv,1,1,1
sitelevelmetadata_kodiak.csv,1,1,1
sitelevelmetadata_mauger.csv,1,1,1
sitelevelmetadata_simmons.csv,1,1,1
sitelevelmetadata.csv,1,1,1
situation,1,1,1
skew,1,1,1
skills,1,1,1
slana,1,1,1
slated,1,1,1
slow,1,1,1
small_scale,1,1,1
smith,1,1,1
smoked,1,1,1
snap,1,1,1
sociocultural,1,1,1
sociological,1,1,1
software,1,1,1
soil,1,1,1
sold,1,1,1
solution,1,1,1
sonde,1,1,1
sourceinfo_coho.csv,1,1,1
sourceinfo.csv,1,1,1
sourceinfochinookbroodtables.csv,1,1,1
southcentral,1,1,1
sp14,1,1,1
sp2_sp2009,1,1,1
spaces,1,1,1
span,1,1,1
spatially,1,1,1
spatiotemporal,1,1,1
spawned,1,1,1
speadsheet,1,1,1
specialpubs,1,1,1
speel,1,1,1
split,1,1,1
spoken,1,1,1
sportfish,1,1,1
sportfish_locs.csv,1,1,1
sportfish_master_cleaning.r,1,1,1
sportfishinglicense_data.csv,1,1,1
sportfishinglicenses_datareformat_script.r,1,1,1
spot,1,1,1
spottempdata.csv,1,1,1
spreadsheet,1,1,1
spring,1,1,1
springsteen,1,1,1
stabilization,1,1,1
staffing,1,1,1
staggered,1,1,1
stakeholders,1,1,1
star,1,1,1
start,1,1,1
state's,1,1,1
statehood,1,1,1
steep,1,1,1
steese,1,1,1
step,1,1,1
stikine,1,1,1
stilling,1,1,1
stock_info.csv,1,1,1
stockinfo_coho.csv,1,1,1
storing,1,1,1
story,1,1,1
stratified,1,1,1
streamgauges,1,1,1
structure,1,1,1
struggle,1,1,1
subjective,1,1,1
submerged,1,1,1
submodels,1,1,1
subsistence_harvest_processing.rmd,1,1,1
substance,1,1,1
substantial,1,1,1
subtotaled,1,1,1
successful,1,1,1
successfully,1,1,1
successively,1,1,1
sucker,1,1,1
summarize,1,1,1
summarized,1,1,1
summarizes,1,1,1
super,1,1,1
supplemental,1,1,1
supply,1,1,1
support,1,1,1
supported,1,1,1
supporting,1,1,1
surface,1,1,1
surplus,1,1,1
surveyors,1,1,1
suspect,1,1,1
swimmers,1,1,1
synthesis,1,1,1
synthesizes,1,1,1
tab,1,1,1
table_1972,1,1,1
tabula,1,1,1
tabulates,1,1,1
tagged,1,1,1
tags,1,1,1
tailings,1,1,1
taiya,1,1,1
takes,1,1,1
taku,1,1,1
tanada,1,1,1
targeted,1,1,1
targeting,1,1,1
targets,1,1,1
tasked,1,1,1
telemetry,1,1,1
test,1,1,1
testing,1,1,1
tests,1,1,1
themes,1,1,1
thermally,1,1,1
they’ve,1,1,1
threatens,1,1,1
tickets,1,1,1
tidies,1,1,1
titles,1,1,1
tobias,1,1,1
tools,1,1,1
topics,1,1,1
topological,1,1,1
topology,1,1,1
totals,1,1,1
trailing,1,1,1
transboundary,1,1,1
transcribed,1,1,1
transcripts,1,1,1
transducers,1,1,1
transferable,1,1,1
transfered,1,1,1
transfersbycommunity.csv,1,1,1
transfersrelationshipbycommunity.csv,1,1,1
transform,1,1,1
translate,1,1,1
transmission,1,1,1
trapping,1,1,1
tribe,1,1,1
tribes_geolocating.html,1,1,1
tribes_geolocating.rmd,1,1,1
tribes.aspx,1,1,1
tshawytscha,1,1,1
tube,1,1,1
turek,1,1,1
twelve,1,1,1
twenty,1,1,1
txt,1,1,1
tyers,1,1,1
