word1,word2,word3,n,unique_ids,unique_authors
gray,classified,culverts,2,1,1
guided,type,angler,2,1,1
harvest,chitina,subdistrict,2,1,1
harvest,harvest,amounts,2,1,1
harvest,standard,error,2,1,1
harvested,lower,estimate,2,1,1
harvesting,subsistence,salmon,2,1,1
hatchery,reared,tag,2,1,1
hatchery,releases,dataset,2,1,1
hobo,logger,reading,2,1,1
hobo,temperature,measurement,2,1,1
holder,zip,code,2,2,2
households,harvesting,subsistence,2,1,1
households,receiving,public,2,1,1
html,data,file,2,1,1
https,knb.ecoinformatics.org,view,2,1,1
hydro,network,percent,2,1,1
hydro,network,percentage,2,1,1
id,sasap,region,2,1,1
identifer,adfg,document,2,2,2
identifier,information,including,2,2,1
identify,location,information,2,1,1
illegible,missing,reabsorbed,2,1,1
implemented,annual,escapement,2,2,1
indian,alaska,native,2,1,1
individual,streams,tributaries,2,1,1
inexact,upper,estimate,2,1,1
information,including,site,2,2,1
information,system,series,2,1,1
intertidal,stream,lake,2,1,1
inverted,regenerated,illegible,2,1,1
january,1,december,2,1,1
joint,commission,huc8,2,2,1
jurisdiction,latitude,longitude,2,1,1
jurisidiction,latitude,longitude,2,2,2
kings,observed,date,2,1,1
knb.ecoinformatics.org,view,urn:uuid,2,1,1
labor,force,percent,2,1,1
lagoon,intertidal,stream,2,1,1
latitude,longitude,data,2,2,2
lcima,district,subdistrict,2,1,1
length,measurement,coded,2,1,1
length,measurement,sasap,2,2,2
license,holder,zipcode,2,1,1
local,transferable,permit,2,1,1
location,anadromous,waters,2,1,1
location,code,document,2,1,1
log,record,identifier,2,1,1
longitude,360,degree,2,1,1
longitude,data,source,2,2,2
lower,bound,escapement,2,2,1
lower,cook,inlet,2,1,1
male,population,total,2,1,1
management,district,based,2,1,1
management,jurisdiction,latitude,2,1,1
management,region,river,2,2,1
meaning,mesh,size,2,2,1
measurement,coded,values,2,1,1
measurement,sasap,region,2,2,2
measurement,type,codes,2,1,1
missing,reabsorbed,wrong,2,1,1
net,weight,lbs,2,1,1
noaa,fishery,disaster,2,1,1
nonlocal,transferable,permit,2,1,1
numeric,representation,e.g,2,1,1
observation,numeric,region,2,1,1
observation,numeric,representation,2,1,1
ocean,region,region,2,1,1
original,data,source,2,1,1
original,wild,broodstock,2,1,1
otolith,inverted,regenerated,2,1,1
parameters,average,weight,2,1,1
people,born,domestically,2,1,1
percent,population,living,2,1,1
permit,holder,residency,2,2,2
permit,holders,residence,2,1,1
permits,excluding,forclosed,2,1,1
pink,salmon,harvested,2,1,1
population,total,female,2,1,1
population,total,population,2,1,1
pounds,harvest,amounts,2,1,1
project,coded,values,2,1,1
project,type,codes,2,1,1
proposal,additional,information,2,2,2
public,comments,supporting,2,1,1
quality,alaska,online,2,1,1
reabsorbed,wrong,species,2,1,1
receiving,public,assistance,2,1,1
record,id,unique,2,1,1
regenerated,illegible,missing,2,1,1
region,id,sasap,2,1,1
region,max_elevation,min_elevation,2,1,1
region,max_slope,min_slope,2,1,1
region,maximum,elevation,2,1,1
region,maximum,slope,2,1,1
region,median,elevation,2,1,1
region,median,slope,2,1,1
region,minimum,elevation,2,1,1
region,minimum,slope,2,1,1
region,river,system,2,2,1
release,1,southeast,2,1,1
release,date,applying,2,1,1
release,grams,average,2,1,1
releases,dataset,https,2,1,1
representation,e.g,january,2,1,1
residents,aged,16,2,2,2
river,system,code,2,1,1
river,system,commercial,2,1,1
river,system,location,2,2,2
river,system,river,2,1,1
run,sasap,region,2,1,1
salmon,average,adult,2,1,1
salmon,fish,determined,2,1,1
salmon,harvested,total,2,2,2
salmon,run,sasap,2,1,1
salmon,species,adfg,2,2,1
sample,sasap,region,2,2,2
sampled,commercial,fishing,2,2,2
shape,unique,identifier,2,1,1
single,freshwater,system,2,1,1
site_info.csv,file,date,2,2,1
sockeye,salmon,harvesting,2,1,1
sonde,temperature,measurement,2,1,1
source,document,link,2,2,2
source,identifer,adfg,2,2,2
source,river,system,2,1,1
southeast,2,central,2,1,1
species,adfg,management,2,2,1
species,household,responses,2,1,1
sport,fishing,licenses,2,1,1
start,ft,perforation,2,1,1
started,fishing,average,2,1,1
statewide,harvest,survey,2,1,1
statistical,fishing,region,2,1,1
stock,identifier,species,2,1,1
stock,management,jurisdiction,2,1,1
stock,ocean,region,2,2,2
streams,tributaries,comprising,2,1,1
subdistrict,federal,harvest,2,1,1
subdistrict,glennallen,subdistrict,2,1,1
subdistrict,harvest,coefficient,2,1,1
subdistrict,harvest,standard,2,1,1
subdistrict,total,harvest,2,1,1
subsistence,fishery,community,2,1,1
subsistence,harvested,salmon,2,1,1
sufficient,processor,data,2,1,1
survey,aerial,survey,2,1,1
survey,escapement,project,2,1,1
survey,weir,video,2,1,1
system,commercial,fishing,2,1,1
system,river,system,2,1,1
tagged,code,inscribed,2,1,1
tagged,fish,defined,2,1,1
tagged,fish,species,2,1,1
thermally,marked,fish,2,1,1
time,alaska,daylight,2,1,1
total,male,population,2,1,1
transferable,permits,excluding,2,1,1
transfers,standard,deviation,2,1,1
transplanted,fish,originated,2,1,1
type,angler,days,2,1,1
unique,data,source,2,2,2
unknown,character,values,2,1,1
unknown,meaning,mesh,2,2,1
unknown,meaning,type,2,1,1
upper,bound,escapement,2,2,1
urn:uuid,6329b75d,6d0e,2,1,1
view,urn:uuid,6329b75d,2,1,1
water,body,section,2,1,1
water,type,freshwater,2,1,1
waterbody,shape,unique,2,1,1
watershed,max_elevation,min_elevation,2,1,1
watershed,max_slope,min_slope,2,1,1
watershed,maximum,elevation,2,1,1
watershed,maximum,slope,2,1,1
watershed,median,elevation,2,1,1
watershed,median,slope,2,1,1
watershed,minimum,elevation,2,1,1
watershed,minimum,slope,2,1,1
westward,4,arctic,2,1,1
wild,brood,stock,2,1,1
wire,tag,inserted,2,1,1
01,date,data,1,1,1
01,ocean,region,1,1,1
100,civilian,unemployed,1,1,1
100,civilians,unemployed,1,1,1
100,total,unemployed,1,1,1
16,unemployed,civilians,1,1,1
180,degrees,blanks,1,1,1
1985,estimated,values,1,1,1
2,start,ft,1,1,1
2,stop,ft,1,1,1
2.5,recruits,total,1,1,1
2001,annual,escapement,1,1,1
2002,annual,escapement,1,1,1
2003,annual,escapement,1,1,1
2004,annual,escapement,1,1,1
2005,annual,escapement,1,1,1
2006,annual,escapement,1,1,1
2009,annual,escapement,1,1,1
2010,annual,escapement,1,1,1
2011,annual,escapement,1,1,1
2012,annual,escapement,1,1,1
2013,annual,escapement,1,1,1
2014,annual,escapement,1,1,1
2014,village,community,1,1,1
2016,percent,change,1,1,1
2016,sasap,region,1,1,1
2017,dollars,original,1,1,1
2018,commercial,fisheries,1,1,1
2018,lcima,district,1,1,1
21,30,permit,1,1,1
21,permit,holders,1,1,1
3,letter,code,1,1,1
3,people,permits,1,1,1
3,sec,codes,1,1,1
30,permit,holders,1,1,1
31,40,permit,1,1,1
4.1,age,class,1,1,1
4.1,recruits,brood,1,1,1
4.2,age,class,1,1,1
4.3,age,class,1,1,1
40,permit,holders,1,1,1
41,50,permit,1,1,1
5,probability,quantile,1,1,1
5,unsatisfactory,surveyors,1,1,1
50,permit,holders,1,1,1
51,60,permit,1,1,1
52,statistical,weeks,1,1,1
60,permit,holders,1,1,1
8,recruits,unique,1,1,1
95,lower,confidence,1,1,1
95,percent,confidence,1,1,1
95,probability,quantile,1,1,1
95,upper,confidence,1,1,1
abundance,inriver,standard,1,1,1
abundance,minus,inriver,1,1,1
abundance,total,run,1,1,1
accumulative,count,auc,1,1,1
accuracy,code,date,1,1,1
action,date,type,1,1,1
active,date,active,1,1,1
active,fish,camps,1,1,1
active,sensor,operational,1,1,1
activity,location,takes,1,1,1
ad,adipose,clip,1,1,1
adak,air,fed,1,1,1
additional,information,pertaining,1,1,1
additional,mark,identifier,1,1,1
additional,source,information,1,1,1
additions,cook,inletkeeper,1,1,1
address,fishery,permits,1,1,1
addressing,unique,identifier,1,1,1
adfg,anadromous,waters,1,1,1
adfg,data,release,1,1,1
adfg,habitat,division,1,1,1
adfg,management,district,1,1,1
adfg,offshore,index,1,1,1
adfg,vessel,id,1,1,1
adipose,clip,rp,1,1,1
adiwg,domain,list,1,1,1
advisory,panel,written,1,1,1
affect,temperature,reading,1,1,1
age,0.6,recruits,1,1,1
age,1.6,recruits,1,1,1
age,21,30,1,1,1
age,sex,length,1,1,1
agency,bru,bru,1,1,1
agency,ordinal,ranking,1,1,1
aggregated,catch,comparisons,1,1,1
agric,rlf,dgf,1,1,1
agriculture,bank,cfec,1,1,1
agriculture,bank,department,1,1,1
agriculture,bank,total,1,1,1
ahcc,ugf,whittunnel,1,1,1
ahfc,div,ugf,1,1,1
aid,fed,nat,1,1,1
aidea,div,ugf,1,1,1
air,fed,vessel,1,1,1
air,temperature,monitored,1,1,1
ak,cap,fnd,1,1,1
al,drg,rlf,1,1,1
alaska,commission,status,1,1,1
alaska,directly,affected,1,1,1
alaska,marine,highway,1,1,1
alaska,native,descent,1,1,1
alaska,native,people,1,1,1
alaska,processing,identification,1,1,1
alaska,region,id,1,1,1
alaska,sasap,region,1,1,1
alaska,unique,site,1,1,1
alaska,urban,nonlocal,1,1,1
alaska's,anadromous,waters,1,1,1
alaskan,native,eskimo,1,1,1
alaskan,rural,local,1,1,1
alaskan,rural,nonlocal,1,1,1
alaskan,urban,local,1,1,1
allowing,surface,transportation,1,1,1
alt,energy,dgf,1,1,1
alternate,stream,identifier,1,1,1
alternates,voting,status,1,1,1
ama,active,management,1,1,1
american,indian,alaskan,1,1,1
american,indian,eskimo,1,1,1
american,industry,classification,1,1,1
anadromous,waters,stream,1,1,1
anal,fin,clip,1,1,1
anchorage,consumer,price,1,1,1
annual,escapement,2001,1,1,1
annual,escapement,2002,1,1,1
annual,escapement,2003,1,1,1
annual,escapement,2004,1,1,1
annual,escapement,2005,1,1,1
annual,escapement,2006,1,1,1
annual,escapement,2010,1,1,1
annual,escapement,2011,1,1,1
annual,escapement,2012,1,1,1
annual,escapement,2013,1,1,1
annual,escapement,2014,1,1,1
annual,escapement,2015,1,1,1
annual,management,report,1,1,1
annual,net,weight,1,1,1
aogcc,rct,dgf,1,1,1
applies,estimated,values,1,1,1
appointment,alternates,voting,1,1,1
appropriation,amount,appropriated,1,1,1
apuc,rcpts,dgf,1,1,1
asl,project,district,1,1,1
asl,project,location,1,1,1
asl,project,sasap,1,1,1
asl_formatting_bristolbay.r,fake,individual,1,1,1
aslc,div,ugf,1,1,1
assistance,labor,force,1,1,1
assistance,percent,households,1,1,1
assistance,sasap,region,1,1,1
association,city,council,1,1,1
attempted,completed,unfounded,1,1,1
attributes,existing,identifier,1,1,1
attributes,minimum,daily,1,1,1
auc,bcls,bay,1,1,1
auc,model,run,1,1,1
auc,peak,count,1,1,1
authorized,status,indicating,1,1,1
average,chinook,salmon,1,1,1
average,chum,salmon,1,1,1
average,exvessel,price,1,1,1
average,permit,price,1,1,1
average,sockeye,salmon,1,1,1
awc,code,permit,1,1,1
awt,troopers,authorized,1,1,1
awt,unit,identifier,1,1,1
backup,sensor,location,1,1,1
bank,cfec,code,1,1,1
barren,islands,district,1,1,1
basin,total,biomass,1,1,1
bcls,bay,count,1,1,1
beach,seine,drift,1,1,1
beam,trawl,scallop,1,1,1
bedrock,ft,length,1,1,1
bering,sea,bs,1,1,1
black,populaiton,total,1,1,1
bldg,dgf,pfd,1,1,1
bldg,safe,dgf,1,1,1
blic,corp,dgf,1,1,1
board,chair,town,1,1,1
body,ad,adipose,1,1,1
body,section,description,1,1,1
born,white,population,1,1,1
bridg,dgf,ren,1,1,1
bru,bru,appropriation,1,1,1
bs,sasap,region,1,1,1
budget,composer,total,1,1,1
budget,enactment,fiscal,1,1,1
bulk,fuel,dgf,1,1,1
bus,dgf,tour,1,1,1
canadian,road,system,1,1,1
cap,fnd,dgf,1,1,1
capita,95,percent,1,1,1
capstone,dgf,stimulus09,1,1,1
capture,sampled,fish,1,1,1
card,biological,sex,1,1,1
care,dgf,hist,1,1,1
casing,diameter,inches,1,1,1
casing,ft,type,1,1,1
casing,inches,casing,1,1,1
catalog,awc,code,1,1,1
catalog,stream,code,1,1,1
category,class,code,1,1,1
caught,species,common,1,1,1
caught,species,statistical,1,1,1
celsius,tiered,levels,1,1,1
ces,dgf,pce,1,1,1
cfec,fishery,code,1,1,1
cfec,rcpts,dgf,1,1,1
cfec,total,harvest,1,1,1
cfp,dgf,ahfc,1,1,1
changed,category,assigned,1,1,1
charge,attempted,completed,1,1,1
charged,suspect,arrestee,1,1,1
charterrlf,dgf,mariculrlf,1,1,1
child,care,dgf,1,1,1
childtrern,dgf,drk,1,1,1
childtrprn,dgf,intaptcons,1,1,1
chinese,population,total,1,1,1
chinook,harvested,amount,1,1,1
chinook,sockeye,coho,1,1,1
chinook_goal,response,average,1,1,1
chinook_goal_achieved,response,proportion,1,1,1
chitina,subdistrict,chitina,1,1,1
chitina,subdistrict,federal,1,1,1
chitina,subdistrict,glennallen,1,1,1
chitina,subdistrict,total,1,1,1
chum,harvested,amount,1,1,1
chum,salmon,average,1,1,1
chum_goal,response,average,1,1,1
chum_goal_achieved,response,proportion,1,1,1
circuli,10,distance,1,1,1
circuli,11,distance,1,1,1
circuli,12,distance,1,1,1
circuli,13,distance,1,1,1
circuli,14,distance,1,1,1
circuli,15,distance,1,1,1
circuli,16,distance,1,1,1
circuli,17,distance,1,1,1
circuli,18,distance,1,1,1
circuli,19,distance,1,1,1
circuli,2,distance,1,1,1
circuli,20,distance,1,1,1
circuli,21,distance,1,1,1
circuli,22,distance,1,1,1
circuli,23,distance,1,1,1
circuli,24,distance,1,1,1
circuli,25,distance,1,1,1
circuli,26,distance,1,1,1
circuli,27,distance,1,1,1
circuli,28,distance,1,1,1
circuli,29,distance,1,1,1
circuli,3,distance,1,1,1
circuli,30,distance,1,1,1
circuli,31,distance,1,1,1
circuli,32,distance,1,1,1
circuli,33,distance,1,1,1
circuli,34,distance,1,1,1
circuli,35,distance,1,1,1
circuli,36,distance,1,1,1
circuli,37,distance,1,1,1
circuli,38,distance,1,1,1
circuli,39,distance,1,1,1
circuli,4,distance,1,1,1
circuli,40,distance,1,1,1
circuli,41,distance,1,1,1
circuli,42,distance,1,1,1
circuli,5,distance,1,1,1
circuli,6,distance,1,1,1
circuli,7,distance,1,1,1
circuli,8,distance,1,1,1
circuli,9,distance,1,1,1
circuli,c1,distance,1,1,1
civilian,employed,civilian,1,1,1
civilian,unemployed,military,1,1,1
civilians,labor,force,1,1,1
civilians,unemployed,civilian,1,1,1
classification,system,naics,1,1,1
clearance,type,closed,1,1,1
clip,lp,left,1,1,1
clip,lv,left,1,1,1
cln,wtr,fd,1,1,1
closing,date,length,1,1,1
closing,date,loan,1,1,1
cm,fish,ln,1,1,1
coar,reports,total,1,1,1
coast,gaurd,id,1,1,1
code,additional,information,1,1,1
code,district,id,1,1,1
code,geographic,information,1,1,1
code,permit,activity,1,1,1
code,primary,gear,1,1,1
code,region,code,1,1,1
code,section,id,1,1,1
code,subdistrict,id,1,1,1
code,subsection,id,1,1,1
code,swhs,notes,1,1,1
code,water,type,1,1,1
codes,processing,identification,1,1,1
coding,flag,indicating,1,1,1
coho,harvested,amount,1,1,1
coho,observed,date,1,1,1
coho,pink,chum,1,1,1
collect,sample,coded,1,1,1
collect,sample,length,1,1,1
collect,sample,method,1,1,1
collect,sample,species,1,1,1
collected,daily,escapement,1,1,1
collected,data,source,1,1,1
collected,date,sample,1,1,1
collected,industry,categorization,1,1,1
collected,mesh,size,1,1,1
collected,sasap,id,1,1,1
collected,sasap,region,1,1,1
collected,species,common,1,1,1
collected,surrounding,region,1,1,1
collection,adfg,names,1,1,1
comm,fed,cssd,1,1,1
comma,separated,list,1,1,1
commercial,fisheries,entry,1,1,1
commercial,fishery,code,1,1,1
commercial,harvest,copper,1,1,1
commercial,operator's,annual,1,1,1
commercial,permit,holders,1,1,1
commercial,salmon,fisheries,1,1,1
commercial,salmon,fishing,1,1,1
commercial,salmon,permit,1,1,1
commercial,sector,fish,1,1,1
commercial,sport,fish,1,1,1
commercial,subsistence,homepack,1,1,1
commercial,subsistence,personal,1,1,1
commercial,subsistence,sport,1,1,1
commission,commercial,fishery,1,1,1
commission,psmfc,sasap,1,1,1
commissioned,awt,troopers,1,1,1
commissioned,positions,authorized,1,1,1
commodities,equipment,expenses,1,1,1
communities,represented,earliest,1,1,1
community,city,community,1,1,1
community,region,identifier,1,1,1
community,sasap,region,1,1,1
community,village,distance,1,1,1
completed,unfounded,awt,1,1,1
complex,mid,level,1,1,1
component,program,formula,1,1,1
conducted,code,indicating,1,1,1
confidential,data,sector,1,1,1
consent,agenda,office,1,1,1
consolidated,permitted,activity,1,1,1
continent,recovery,country,1,1,1
continuous,measurements,recorded,1,1,1
contractual,expenses,commodities,1,1,1
controlled,vocabulary,locations,1,1,1
cook,inlet,management,1,1,1
coordinates,main,channel,1,1,1
coordinates,represent,midpoint,1,1,1
copper,district,chitina,1,1,1
copper,district,commercial,1,1,1
copper,district,donated,1,1,1
copper,district,educational,1,1,1
copper,district,homepack,1,1,1
copper,district,subsistence,1,1,1
copper,river,abundance,1,1,1
copy,survey,maps,1,1,1
corp,dgf,itb,1,1,1
corporation,community,resides,1,1,1
corr,ind,dgf,1,1,1
council,member's,association,1,1,1
count,accumulative,count,1,1,1
count,auc,bcls,1,1,1
count,location,river,1,1,1
count,location,source,1,1,1
count,original,data,1,1,1
count,river,system,1,1,1
counted,decimal,degree,1,1,1
counted,e.g,bay,1,1,1
counted,survey,equipment,1,1,1
counting,individual,fish,1,1,1
cquota,rlf,dgf,1,1,1
crim,dgf,bldg,1,1,1
cssd,admin,fed,1,1,1
cssd,fed,fed,1,1,1
cumulative,annual,count,1,1,1
cumulative,spawning,escapement,1,1,1
cumulative,total,escapement,1,1,1
current,stream,names,1,1,1
curve,auc,calculation,1,1,1
curve,auc,peak,1,1,1
daily,streamflow,discharge,1,1,1
data,average,elevation,1,1,1
data,collection,adfg,1,1,1
data,date,sample,1,1,1
data,e.g,foot,1,1,1
data,file,named,1,1,1
data,location,id,1,1,1
data,median,income,1,1,1
data,percent,change,1,1,1
data,project,identifier,1,1,1
data,release,2,1,1,1
data,river,system,1,1,1
data,run,type,1,1,1
data,sasap,region,1,1,1
data,site,code,1,1,1
database,source,system,1,1,1
datalogger,unique,identifier,1,1,1
dataset,awc,code,1,1,1
dataset,creation,editor,1,1,1
dataset,editing,comments,1,1,1
dataset,sasap,region,1,1,1
date,date,sample,1,1,1
date,drilling,completed,1,1,1
date,drilling,started,1,1,1
date,engine,hull,1,1,1
date,loan,maturity,1,1,1
date,month,day,1,1,1
date,permit,takes,1,1,1
date,spot,temperature,1,1,1
dateline,inpfc,2,1,1,1
dateline,longitude,degrees,1,1,1
day,meeting,started,1,1,1
daylight,time,closest,1,1,1
daylight,time,sonde,1,1,1
decimal,degree,latitude,1,1,1
decimal,degree,longitude,1,1,1
decimal,degrees,horizontal,1,1,1
declaration,additional,source,1,1,1
declarations,comma,separated,1,1,1
deed,cip,dgf,1,1,1
defined,ama,active,1,1,1
degree,recovery,longitude,1,1,1
degree,recovery,negative,1,1,1
degree,release,longitude,1,1,1
degree,release,negative,1,1,1
degrees,celsius,tiered,1,1,1
degrees,horizontal,datum,1,1,1
degrees,longitude,location,1,1,1
degrees,progressing,eastward,1,1,1
degrees,progressing,westward,1,1,1
depth,ft,pump,1,1,1
descriptions,awt,groupings,1,1,1
detail,amount,attempting,1,1,1
detail,rows,1,1,1,1
details,short,proposal,1,1,1
determined,anadromous,waters,1,1,1
determined,monthly,prior,1,1,1
dev,dgf,vessel,1,1,1
development,method,duration,1,1,1
dfa,svc,dgf,1,1,1
dgf,aacts,fund,1,1,1
dgf,adak,air,1,1,1
dgf,afsc,rcpts,1,1,1
dgf,agric,rlf,1,1,1
dgf,ahfc,div,1,1,1
dgf,alt,energy,1,1,1
dgf,apuc,rcpts,1,1,1
dgf,bldg,safe,1,1,1
dgf,bulk,fuel,1,1,1
dgf,capstone,dgf,1,1,1
dgf,cbr,fund,1,1,1
dgf,cfec,rcpts,1,1,1
dgf,charterrlf,dgf,1,1,1
dgf,child,care,1,1,1
dgf,cip,rcpts,1,1,1
dgf,cm,fish,1,1,1
dgf,corp,rcpts,1,1,1
dgf,corr,ind,1,1,1
dgf,cquota,rlf,1,1,1
dgf,drk,wtr,1,1,1
dgf,dwf,bond,1,1,1
dgf,evos,rest,1,1,1
dgf,fish,fund,1,1,1
dgf,fishen,rlf,1,1,1
dgf,fishfndinc,dgf,1,1,1
dgf,gamble,tax,1,1,1
dgf,gf,desig,1,1,1
dgf,gf,misearn,1,1,1
dgf,gifts,grnt,1,1,1
dgf,grain,fund,1,1,1
dgf,hist,dist,1,1,1
dgf,ia,oil,1,1,1
dgf,info,svc,1,1,1
dgf,invst,loss,1,1,1
dgf,itb,endow,1,1,1
dgf,itbendearn,dgf,1,1,1
dgf,jud,retire,1,1,1
dgf,mariculrlf,dgf,1,1,1
dgf,micro,rlf,1,1,1
dgf,mining,rlf,1,1,1
dgf,npr,fund,1,1,1
dgf,ocn,ranger,1,1,1
dgf,pce,endow,1,1,1
dgf,pfd,crim,1,1,1
dgf,pfd,fund,1,1,1
dgf,pub,school,1,1,1
dgf,pwr,dv,1,1,1
dgf,rcpt,svcs,1,1,1
dgf,rcs,impact,1,1,1
dgf,ren,energy,1,1,1
dgf,res,energy,1,1,1
dgf,rev,bonds,1,1,1
dgf,rhif,mm,1,1,1
dgf,rural,dev,1,1,1
dgf,sbed,rlf,1,1,1
dgf,sec,injury,1,1,1
dgf,shore,fish,1,1,1
dgf,specvehrct,dgf,1,1,1
dgf,stimulus09,fed,1,1,1
dgf,surpl,prop,1,1,1
dgf,tank,rlf,1,1,1
dgf,timber,rcp,1,1,1
dgf,tob,ed,1,1,1
dgf,tour,rlf,1,1,1
dgf,trng,bldg,1,1,1
dgf,ua,dfa,1,1,1
dgf,ua,icr,1,1,1
dgf,ua,stf,1,1,1
dgf,vehrntltax,dgf,1,1,1
dgf,vets,endow,1,1,1
dgf,wrkrs,safe,1,1,1
diameter,inches,depth,1,1,1
digit,numeric,code,1,1,1
direction,360,degree,1,1,1
direction,degrees,progressing,1,1,1
disaster,additional,comments,1,1,1
disaster,declaration,additional,1,1,1
disaster,declaration,region,1,1,1
disaster,declarations,comma,1,1,1
disaster,request,detailed,1,1,1
disaster,webpage,amount,1,1,1
disaster,website,date,1,1,1
discharge,rate,ft,1,1,1
discrete,monitoring,measurements,1,1,1
dispatch,type,type,1,1,1
dist,dgf,fishen,1,1,1
district,alaska,department,1,1,1
district,chitina,subdistrict,1,1,1
district,code,district,1,1,1
district,commercial,harvest,1,1,1
district,daily,escapement,1,1,1
district,donated,harvest,1,1,1
district,educational,harvest,1,1,1
district,homepack,harvest,1,1,1
district,id,subdistrict,1,1,1
district,species,harvest,1,1,1
district,subdistrict,code,1,1,1
district,subsistence,harvest,1,1,1
district,total,population,1,1,1
div,ugf,rca,1,1,1
diving,hand,picking,1,1,1
dollar,wholesale,price,1,1,1
dollars,median,income,1,1,1
dollars,original,region,1,1,1
domain,list,time,1,1,1
domestic,violence,latitude,1,1,1
donat,comm,fed,1,1,1
donated,harvest,copper,1,1,1
dorsal,fin,clip,1,1,1
double,otter,trawl,1,1,1
dredge,mechanical,jig,1,1,1
drg,rlf,fed,1,1,1
drift,gill,net,1,1,1
drilled,ft,depth,1,1,1
driller,date,drilling,1,1,1
driller,location,source,1,1,1
drilling,completed,method,1,1,1
drilling,started,date,1,1,1
drk,wtr,fd,1,1,1
dv,rlf,dgf,1,1,1
e.g,hatchery,special,1,1,1
ed,ces,dgf,1,1,1
ed,dgf,afsc,1,1,1
ed,dgf,micro,1,1,1
edit,status,latitude,1,1,1
editing,comments,statistical,1,1,1
educational,harvest,copper,1,1,1
effective,date,engine,1,1,1
elec,dgf,gamble,1,1,1
elect,svc,dgf,1,1,1
election,district,total,1,1,1
employed,civilian,unemployed,1,1,1
employed,female,residents,1,1,1
employed,male,residents,1,1,1
employed,total,wages,1,1,1
endow,dgf,pfc,1,1,1
endow,dgf,sbed,1,1,1
energy,dgf,charterrlf,1,1,1
energy,dgf,pwr,1,1,1
energy,dgf,res,1,1,1
engine,hull,type,1,1,1
enrgy,ugf,childtrprn,1,1,1
entered,fake,sample,1,1,1
entering,data,project,1,1,1
entry,commission,commercial,1,1,1
environmental,attributes,existing,1,1,1
environmental,attributes,minimum,1,1,1
equipment,expenses,lands,1,1,1
era,dgf,adrf,1,1,1
error,chitina,subdistrict,1,1,1
error,code,sasap,1,1,1
error,glennallen,subdistrict,1,1,1
error,inriver,95,1,1,1
error,sport,coefficient,1,1,1
escapement,2001,annual,1,1,1
escapement,2002,annual,1,1,1
escapement,2003,annual,1,1,1
escapement,2004,annual,1,1,1
escapement,2005,annual,1,1,1
escapement,2006,annual,1,1,1
escapement,2009,annual,1,1,1
escapement,2010,annual,1,1,1
escapement,2011,annual,1,1,1
escapement,2012,annual,1,1,1
escapement,2013,annual,1,1,1
escapement,2014,annual,1,1,1
escapement,count,location,1,1,1
escapement,count,region,1,1,1
escapement,count,river,1,1,1
escapement,count,species,1,1,1
escapement,counts,common,1,1,1
escapement,data,collected,1,1,1
escapement,data,e.g,1,1,1
escapement,harvest,rate,1,1,1
escapement,project,source,1,1,1
escapement,values,method,1,1,1
estimate,final,escapement,1,1,1
estimated,cumulative,spawning,1,1,1
estimated,gross,earnings,1,1,1
european,notation,sex,1,1,1
event,information,lines,1,1,1
expand,auc,indices,1,1,1
expenses,commodities,equipment,1,1,1
expenses,contractual,expenses,1,1,1
expenses,lands,buildings,1,1,1
exreg,existing,regulation,1,1,1
facilitate,counting,individual,1,1,1
facilitates,aggregated,catch,1,1,1
fake,individual,salmon,1,1,1
fake,sample,event,1,1,1
fall,run,location,1,1,1
families,civilian,unemployment,1,1,1
families,total,households,1,1,1
fd,dgf,invst,1,1,1
fd,dgf,vets,1,1,1
fed,ahcc,ugf,1,1,1
fed,cln,wtr,1,1,1
fed,cssd,fed,1,1,1
fed,donat,comm,1,1,1
fed,nat,guard,1,1,1
fed,rcpts,fed,1,1,1
fed,seniorcare,dgf,1,1,1
fed,teach,ret,1,1,1
fed,univ,rcpt,1,1,1
fed,unrstr,fed,1,1,1
fed,vessel,rep,1,1,1
federal,harvest,chitina,1,1,1
federal,harvest,glennallen,1,1,1
female,populaiton,total,1,1,1
female,residents,median,1,1,1
file,stock,comments,1,1,1
filename,information,date,1,1,1
filename,location,locationf,1,1,1
fin,clip,code,1,1,1
fin,clip,rv,1,1,1
final,action,date,1,1,1
final,product,presentation,1,1,1
fish,5,probability,1,1,1
fish,counted,escapement,1,1,1
fish,counted,live,1,1,1
fish,dgf,fishfndinc,1,1,1
fish,dgf,timber,1,1,1
fish,fund,dgf,1,1,1
fish,gear,location,1,1,1
fish,harvested,latitude,1,1,1
fish,length,salt,1,1,1
fish,ln,dgf,1,1,1
fish,released,code,1,1,1
fish,sampled,annual,1,1,1
fish,sampled,length,1,1,1
fish,sampled,project,1,1,1
fish,species,code,1,1,1
fish,wheel,pots,1,1,1
fishen,rlf,dgf,1,1,1
fisheries,commission,psmfc,1,1,1
fisheries,date,whhen,1,1,1
fisheries,entry,commission,1,1,1
fisheries,meeting,designation,1,1,1
fisheries,proposal,yy,1,1,1
fishery,caught,species,1,1,1
fishery,cfec,code,1,1,1
fishery,code,comprises,1,1,1
fishery,code,primary,1,1,1
fishery,code,sasap,1,1,1
fishery,disaster,webpage,1,1,1
fishery,disaster,website,1,1,1
fishery,sasap,region,1,1,1
fishfndinc,dgf,evos,1,1,1
fishing,average,chinook,1,1,1
fishing,average,date,1,1,1
fishing,district,alaska,1,1,1
fishing,district,daily,1,1,1
fishing,district,fish,1,1,1
