word1,word2,word3,n,unique_ids,unique_authors
awt_troopers_positions_filled.csv,includes,information,1,1,1
ayk,salmon,data,1,1,1
b4,authority,delegated,1,1,1
bank,stabilization,blasting,1,1,1
based,migration,data,1,1,1
basemaps,including,bathymetry,1,1,1
basic,information,table,1,1,1
basic,information,tables,1,1,1
bathymetry,rivers,lakes,1,1,1
bay,bound,fish,1,1,1
bay,chignik,cook,1,1,1
bay,prince,william,1,1,1
bc,distributions,http,1,1,1
bc20,601c738b3a3c,sportfish,1,1,1
bc50kfiss,hist_fish_dist,yukon,1,1,1
blm,major,military,1,1,1
blue,circle,symbol,1,1,1
bm,levy,ma,1,1,1
board,generated,documents,1,1,1
board,incorporates,input,1,1,1
bof,2009,03,1,1,1
bof,executive,director,1,1,1
bof_proposals.csv,proposal,materials,1,1,1
books,vote,logs,1,1,1
bound,fish,note,1,1,1
bristol,bay,bound,1,1,1
bristol,bay,chignik,1,1,1
bristol,bay,prince,1,1,1
british,columbia,archived,1,1,1
brood,table,age,1,1,1
brood,table,goodnews_chinook.csv,1,1,1
brood,table_1972,2017_7mar18,1,1,1
broodtableprocessing.html,file,productivity,1,1,1
built,environments,2,1,1,1
burned,annual,snap,1,1,1
burned,pixels,producing,1,1,1
c48c,473a,bc20,1,1,1
calculate,river,distance,1,1,1
calculation,dates,relevant,1,1,1
canada,age,classes,1,1,1
canada,canadian,center,1,1,1
canada's,national,hydro,1,1,1
canadian,data,sources,1,1,1
canadian,road,system,1,1,1
carothers,jessica,black,1,1,1
casing,diameter,10,1,1,1
casing,material,11,1,1,1
catalog.data.gov,dataset,usgs,1,1,1
catastrophic,regional,fishery,1,1,1
catch,monitoring,project,1,1,1
categories,community,information,1,1,1
caught,bought,sold,1,1,1
census,records,relating,1,1,1
center,krauss,michael,1,1,1
central,alaska,network,1,1,1
central,region,region,1,1,1
centralizes,ayk,salmon,1,1,1
cf,commercial,fishing,1,1,1
cfec,2016,commercial,1,1,1
cfec,commercial,harvest,1,1,1
cfec,currency,columns,1,1,1
cfec,fishery,statistics,1,1,1
cfec,https,knb.ecoinformatics.org,1,1,1
cfec,report,16,1,1,1
change,existing,federal,1,1,1
chapter,77,personal,1,1,1
chapter,93,water,1,1,1
chignik,cook,inlet,1,1,1
chilcote,amp,amp,1,1,1
chilkat,river,stikine,1,1,1
chinook,oncorhynchus,tshawytscha,1,1,1
chinook,salmon,brood,1,1,1
chinook,salmon,collected,1,1,1
chinook,salmon,escapement,1,1,1
chinook,salmon,spawning,1,1,1
chinook,salmon,totals,1,1,1
chinookbroodtables_fw_sw_age.csv,includes,stocks,1,1,1
chinookbroodtables_totalage.csv,includes,stocks,1,1,1
chitina,mccarthy,bridge,1,1,1
chum,oncorhynchus,keta,1,1,1
circle,symbol,represent,1,1,1
circular,rings,circuli,1,1,1
circuli,slow,growth,1,1,1
citations,krauss,michael,1,1,1
ckan.snap.uaf.edu,dataset,fire,1,1,1
closed,loop,simulation,1,1,1
closest,0.01,inches,1,1,1
coar,reports,information,1,1,1
coast,guard,district,1,1,1
coast.noaa.gov,arcgis,rest,1,1,1
coastal,management,ocm,1,1,1
code,country,sex,1,1,1
code,huc,consisting,1,1,1
code,title,11,1,1,1
coding,document,bof_proposal_coding.pdf,1,1,1
coghill,river,egegik,1,1,1
coho,oncorhynchus,kisutch,1,1,1
coho,pink,sockeye,1,1,1
coho,salmon,brood,1,1,1
cohobroodtables_fw_sw_age.csv,includes,stocks,1,1,1
cohobroodtables_totalage.csv,includes,stocks,1,1,1
collected,age,estimates,1,1,1
collected,stream,temperature,1,1,1
collection,national,geospatial,1,1,1
column,trailing,spaces,1,1,1
combined,reformatted,data,1,1,1
comisión,nacional,forestal,1,1,1
comisión,nacional,para,1,1,1
commerce,doc,national,1,1,1
commerce,noaa,fisheries,1,1,1
commercial,entry,fishery,1,1,1
commercial,fisheries,2018,1,1,1
commercial,fisheries,adf,1,1,1
commercial,fisheries,alaska,1,1,1
commercial,fisheries,arctic,1,1,1
commercial,fisheries,http,1,1,1
commercial,fisheries,regulations,1,1,1
commercial,fisheries,sport,1,1,1
commercial,fisheries,targeting,1,1,1
commercial,fishermen,observers,1,1,1
commercial,fishery,data,1,1,1
commercial,fishery,entry,1,1,1
commercial,fishery,failure,1,1,1
commercial,fishing,gis,1,1,1
commercial,fishing,including,1,1,1
commercial,fishing,loan,1,1,1
commercial,fishing,operations,1,1,1
commercial,fishing,regulations,1,1,1
commercial,fishing,sport,1,1,1
commercial,fishing,subdistrict,1,1,1
commercial,fishing,vessels,1,1,1
commercial,harvest,adfg,1,1,1
commercial,harvest,cfec,1,1,1
commercial,loan,data,1,1,1
commercial,operator's,annual,1,1,1
commercial,salmon,fisheries,1,1,1
commercial,sector,fish,1,1,1
commercial,set,net,1,1,1
commercial,subsistence,sport,1,1,1
commercial,vessel,licenses,1,1,1
commercial,vessels,registered,1,1,1
commercial_harvest_reports.csv,commercial,salmon,1,1,1
commercially,caught,fish,1,1,1
commision,cfec,2016,1,1,1
commision,public,permit,1,1,1
commission,1981,1992,1,1,1
commission,basic,information,1,1,1
commission,commercial,salmon,1,1,1
commission,permit,earnings,1,1,1
commission,public,permit,1,1,1
commons,attribution,3.0,1,1,1
communities,equitably,practice,1,1,1
communities,increasingly,recognize,1,1,1
community,database,online,1,1,1
community,harvest,information,1,1,1
community,information,includes,1,1,1
community,report,https,1,1,1
community,resident,local,1,1,1
community,resident,nonlocal,1,1,1
compacted,impermeable,material,1,1,1
compiled,annual,data,1,1,1
compiles,salmon,escapement,1,1,1
composition,telemetry,data,1,1,1
comprise,census,records,1,1,1
conducted,e.g,survey,1,1,1
conducts,enforcement,activities,1,1,1
conducts,rapid,level,1,1,1
confidential,confidential,data,1,1,1
confidentiality,rules,data,1,1,1
connect,escapement,counts,1,1,1
conservation,science,university,1,1,1
considerable,heterogeneity,exists,1,1,1
consistent,format,asl_formatting_pws_pink.r,1,1,1
consistent,format,asl_formatting_southeastkodiak.r,1,1,1
consistent,temporal,coverage,1,1,1
construction,road,crossings,1,1,1
consumer,price,index,1,1,1
consumers,environmental,conservation,1,1,1
continuous,stream,temperature,1,1,1
convert,individual,survey,1,1,1
convey,major,landholding,1,1,1
cook,inlet,alaska,1,1,1
cook,inlet,boroughs,1,1,1
cook,inlet,harvest,1,1,1
cook,inlet,keeper,1,1,1
cook,inlet,kodiak,1,1,1
cook,inlet,lci,1,1,1
copper,river,alaska,1,1,1
copper,river,region,1,1,1
corporation,lands,regional,1,1,1
correct,web,urls,1,1,1
count,data,akavgmonthlyreg_long.csv,1,1,1
count,data,spanning,1,1,1
count,sockeye,salmon,1,1,1
counter,permits,similar,1,1,1
country,sex,citizenship,1,1,1
counts,typically,stratified,1,1,1
courtney,carothers,jessica,1,1,1
cover,dataset,2005,1,1,1
crab,fisheries,5,1,1,1
craig,farrington,analyzed,1,1,1
creates,basic,plots,1,1,1
crop,lands,5,1,1,1
crossings,2009,2014,1,1,1
crossings,gravel,removal,1,1,1
csv,2016,csv,1,1,1
csv,annual,escapement,1,1,1
csv,file,asfdb_fullpermit.csv,1,1,1
csv,file,asl_formatted_princewilliamsoundpinks.csv,1,1,1
csv,file,asl_formatted_southeastkodiak.csv,1,1,1
csv,file,bb_asl.csv,1,1,1
csv,file,cunningham_bristolbay.csv,1,1,1
csv,file,glennallen_harvest.csv,1,1,1
csv,file,nativeplacenames.csv,1,1,1
csv,file,precise,1,1,1
csv,files,1993,1,1,1
csv,files,age,1,1,1
csv,files,derived,1,1,1
csv,format,ii,1,1,1
csv,includes,subsistence,1,1,1
culvert,assessment,data,1,1,1
cunfer,2017,alaska,1,1,1
current,valid,statistical,1,1,1
curve,method,auc,1,1,1
customary,trade,barter,1,1,1
cwt,reports,hatcheryrelease.aspx,1,1,1
daily,fish,passage,1,1,1
daily,streamflow,discharge,1,1,1
data,1975,2016,1,1,1
data,alaska,1975,1,1,1
data,archive,2015,1,1,1
data,asl_formatted_coghillweir.csv,derived,1,1,1
data,asl_formatted_lowercookinlet.csv,derived,1,1,1
data,asl_formatted_uppercookinlet.csv,derived,1,1,1
data,collected,primarily,1,1,1
data,collection,national,1,1,1
data,commercial_harvest_reports.csv,commercial,1,1,1
data,comprise,census,1,1,1
data,downloads,section,1,1,1
data,en,dataset,1,1,1
data,file,asl,1,1,1
data,file,asl_all.csv,1,1,1
data,file,coghill_weir_asl.csv,1,1,1
data,file,copper_river_chinook_sockeye_asl_com_harvest.xlsx,1,1,1
data,file,eastsidesetnetchinookasl.csv,1,1,1
data,file,federally_recognized_tribes_geolocated.csv,1,1,1
data,file,hr002286,1,1,1
data,file,identified,1,1,1
data,file,master_asl_database_archive_1967,1,1,1
data,file,pws,1,1,1
data,file,sportfishinglicense_data.csv,1,1,1
data,files,reformatting,1,1,1
data,gross,earnings,1,1,1
data,includes,fishery,1,1,1
data,processing,steps,1,1,1
data,represents,harvest,1,1,1
data,sampling,effects,1,1,1
data,set,defines,1,1,1
data,sourced,directly,1,1,1
data,sources,bc,1,1,1
data,sources,jeanette,1,1,1
data,spanning,2000,1,1,1
data,summaries,analyses,1,1,1
data,table,includes,1,1,1
data,tables,1_escapement,1,1,1
data,tables,include,1,1,1
database,commercial,fisheries,1,1,1
database,includes,data,1,1,1
database,management,system,1,1,1
database,online,community,1,1,1
database,quantifies,stakeholder,1,1,1
database,v1.0,gridded,1,1,1
dataset,2005,north,1,1,1
dataset,a4b190fe,e090,1,1,1
dataset,activity,types,1,1,1
dataset,compiles,salmon,1,1,1
dataset,deliberately,excludes,1,1,1
dataset,fire,history,1,1,1
dataset,global,terrestrial,1,1,1
dataset,https,nationalmap.gov,1,1,1
dataset,includes,alaska,1,1,1
dataset,includes,estimated,1,1,1
dataset,includes,length,1,1,1
dataset,includes,permit,1,1,1
dataset,includes,samples,1,1,1
dataset,mining,footprints,1,1,1
dataset,record,includes,1,1,1
dataset,summarizes,proposal,1,1,1
dataset,tabulates,individuals,1,1,1
dataset,usgs,national,1,1,1
dataset,utilizes,commercial,1,1,1
dataset,wbd,downloadable,1,1,1
datasets,attaches,location,1,1,1
date,column,trailing,1,1,1
date,published,layers,1,1,1
date,survey,type,1,1,1
dcra,dcraexternal,query,1,1,1
dcraexternal,query,reporttype,1,1,1
de,la,biodiversidad,1,1,1
december,council,meeting,1,1,1
decennial,census,data,1,1,1
decennial,census,population,1,1,1
defining,primary,key,1,1,1
demographic,commercial,fishing,1,1,1
density,3,electric,1,1,1
density,dependent,interactions,1,1,1
derived,weights,file,1,1,1
designed,properly,culverts,1,1,1
detail,monthly,alaskan,1,1,1
details,estimated,annual,1,1,1
developed,objective,subjective,1,1,1
developing,regulatory,proposals,1,1,1
development,method,13,1,1,1
development,scientists,identify,1,1,1
development,website,accessed,1,1,1
differing,geographic,resolutions,1,1,1
digital,repository,https,1,1,1
digitized,scale,measurement,1,1,1
direct,community,involvement,1,1,1
director,provided,information,1,1,1
disaster,significant,harm,1,1,1
discharge,cubic,feet,1,1,1
discharge,data,information,1,1,1
discharge,ft,3,1,1,1
displaying,time,series,1,1,1
disputes,alaska's,inclusion,1,1,1
disruption,affecting,future,1,1,1
distdata,ecosystems,bc50kfiss,1,1,1
distinct,permitting,system,1,1,1
distributions,http,www.env.gov.bc.ca,1,1,1
district,2011,2015,1,1,1
district,gear,permit,1,1,1
district,information,converts,1,1,1
district,information,hatchery_releases.csv,1,1,1
district,level,dataset,1,1,1
district_region_lut.csv,file,enables,1,1,1
dive,fisheries,sea,1,1,1
diverse,salmon,systems,1,1,1
diverse,team,developed,1,1,1
diversion,bank,stabilization,1,1,1
dividend,pfd,applications,1,1,1
doc,national,oceanic,1,1,1
document,bof_proposal_coding.pdf,outlines,1,1,1
document,daily,fish,1,1,1
documents,including,proposal,1,1,1
doi,10.1080,03632415.2012.696009,1,1,1
doi,10.5063,f1125qwp,1,1,1
doi,10.5063,f12805x0,1,1,1
doi,10.5063,f12r3pzm,1,1,1
doi,10.5063,f1416vb4,1,1,1
doi,10.5063,f1d50k8h,1,1,1
doi,10.5063,f1g15z4d,1,1,1
doi,10.5063,f1g73bvp,1,1,1
doi,10.5063,f1gx48v4,1,1,1
doi,10.5063,f1hx19z2,1,1,1
doi,10.5063,f1j964nz,1,1,1
doi,10.5063,f1nc5zgw,1,1,1
doi,10.5063,f1q52mv3,1,1,1
doi,10.5063,f1r20zn2,1,1,1
doi,10.5063,f1t151xn,1,1,1
doi,10.5063,f1tt4p73,1,1,1
doi,10.5063,f1z31wxd,1,1,1
doi.org,10.1038,sdata,1,1,1
doi.org,10.1594,pangaea,1,1,1
doi.org,10.5061,dryad,1,1,1
dolly,varden,arctic,1,1,1
domains,demographic,commercial,1,1,1
dominant,rock,type,1,1,1
donkersloot,courtney,carothers,1,1,1
downloadable,data,collection,1,1,1
draw,pertinent,columns,1,1,1
drilled,driven,jetted,1,1,1
driller's,logs,pumping,1,1,1
dryad,digital,repository,1,1,1
dynamicreports,operating,selectreport.php,1,1,1
dynamics,i.e,assessment,1,1,1
e.g,aerial,ground,1,1,1
e.g,crystalcreek_1589_2010_2012,csv,1,1,1
e.g,fillets,smoked,1,1,1
e.g,frozen,fresh,1,1,1
e.g,live,dead,1,1,1
e.g,survey,id,1,1,1
e090,4e6d,881e,1,1,1
earnings,1975,2016,1,1,1
economic,cultural,harvest,1,1,1
economic,development,data,1,1,1
economic,development,division,1,1,1
ecosystem,science,10,1,1,1
ecosystem,science,2,1,1,1
ecosystems,bc50kfiss,hist_fish_dist,1,1,1
eggs,successfully,spawned,1,1,1
electric,infrastructure,4,1,1,1
electronic,data,files,1,1,1
electronic,data,recorder,1,1,1
elevation,i.e,stage,1,1,1
elevation,maximum,elevation,1,1,1
elevation,median,elevation,1,1,1
elevation,minimum,elevation,1,1,1
elevation,standard,deviation,1,1,1
en,dataset,a4b190fe,1,1,1
enable,easier,integration,1,1,1
enforcement,activities,including,1,1,1
enhanced,origin,salmon,1,1,1
enhancement,annual,report,1,1,1
entry,commision,public,1,1,1
entry,commission,basic,1,1,1
entry,commission,commercial,1,1,1
entry,commission,permit,1,1,1
entry,commission,public,1,1,1
entry,commission,webpage,1,1,1
entry,fishery,commission,1,1,1
entry,permits,26,1,1,1
entry,permits,research,1,1,1
enumeration,projects,commercial,1,1,1
environments,2,population,1,1,1
eric,volk,2017,1,1,1
eric,volk,2018,1,1,1
escapement,data,collected,1,1,1
escapement,data,extracted,1,1,1
escapement,data,portion,1,1,1
escapement,data,table,1,1,1
escapement,database,spans,1,1,1
escapement,enumeration,projects,1,1,1
escapement,goal,ranges,1,1,1
escapement,goal,recommendation,1,1,1
escapement,monitoring,project,1,1,1
escapement_copper,river_chinook_1975,2016_excel,1,1,1
escapement_copper,river_chinook_1999,2016_standardized.csv,1,1,1
escapement_locations.csv,file,identifies,1,1,1
esd,distdata,ecosystems,1,1,1
esri,file,geodatabase,1,1,1
established,curve,relationship,1,1,1
estimate,permit,earnings,1,1,1
estimate,salmon,weight,1,1,1
estimate,sport,fish,1,1,1
estimate,standard,deviation,1,1,1
estimated,36.9,million,1,1,1
estimated,permit,values,1,1,1
estimates,1,return,1,1,1
evaluating,regulatory,proposals,1,1,1
examine,fisheries,related,1,1,1
examining,demographic,economic,1,1,1
examining,growth,annuli,1,1,1
excel,file,asfdb_full_permittypedetail.xlsx,1,1,1
excel,file,reformats,1,1,1
executive,director,provided,1,1,1
existing,federal,subsistence,1,1,1
existing,ground,level,1,1,1
extracted,adfg_bistol,bay,1,1,1
extracted,data,commercialharvest_reports.rmd,1,1,1
f1416vb4,andrew,munro,1,1,1
f1gx48v4,james,savereide,1,1,1
f1tt4p73,andrew,munro,1,1,1
facilitate,informed,inseason,1,1,1
facilitates,aggregated,catch,1,1,1
factors,including,length,1,1,1
fairbanks,alaska,native,1,1,1
fall,stream,temperature,1,1,1
farrington,2016,cfec,1,1,1
fe,fisheries,enhancement,1,1,1
fedaidpdfs,rir,5j,1,1,1
fedaidpdfs,sp14,08,1,1,1
federal,fisheries,personnel,1,1,1
federal,subsistence,management,1,1,1
federal,subsistence,regulations,1,1,1
federal,water,quality,1,1,1
federally,recognized,tribe,1,1,1
fekete,bm,levy,1,1,1
figures,data,sources,1,1,1
figures,displaying,time,1,1,1
file,asl,data,1,1,1
file,chinookbroodtableprocessing.rmd,details,1,1,1
file,chinookbroodtables_fw_sw_age.csv,includes,1,1,1
file,chinookbroodtables_totalage.csv,includes,1,1,1
file,cohobroodtableprocessing.rmd,details,1,1,1
file,cohobroodtables_fw_sw_age.csv,includes,1,1,1
file,cohobroodtables_totalage.csv,includes,1,1,1
file,describing,site,1,1,1
file,enables,assignment,1,1,1
file,federally_recognized_tribes_geolocated.csv,includes,1,1,1
file,geodatabase,ipla.gdb.zip,1,1,1
file,hr002286,csv,1,1,1
file,lists,information,1,1,1
file,master_asl_database_archive_1967,2016,1,1,1
file,names,include,1,1,1
file,nativeplacenames.csv,citations,1,1,1
file,precise,definitions,1,1,1
file,pws,pink_lenwt_individual,1,1,1
file,shapefile,sasap_rivs_connected_large.zip,1,1,1
file,sources,files,1,1,1
file,stock_info.csv,lists,1,1,1
file,stockinfo_coho.csv,lists,1,1,1
file,tribes_geolocating.rmd,detailing,1,1,1
files,1993,csv,1,1,1
files,age,classes,1,1,1
files,reformatting,scripts,1,1,1
final,escapement,index,1,1,1
final,escapement,indices,1,1,1
final,escapement,level,1,1,1
financial,services,fishery,1,1,1
fine,scale,results,1,1,1
fish,alaska,1975,1,1,1
fish,alaska,department,1,1,1
fish,commission,1993,1,1,1
fish,counts,tab,1,1,1
fish,game,division,1,1,1
fish,guiding,game,1,1,1
fish,habitat,permits,1,1,1
fish,passage,collected,1,1,1
fish,passage,culverts,1,1,1
fish,passage,fishery,1,1,1
fish,passage,maintaining,1,1,1
fish,passage,streams,1,1,1
fish,proposals,1959,1,1,1
fish,sectors,alaska,1,1,1
fish,species,industry,1,1,1
fish_camp_summary_table.csv,additional,information,1,1,1
fisheries,19,herring,1,1,1
fisheries,2018,salmon,1,1,1
fisheries,3,shrimp,1,1,1
fisheries,37,"7,305",1,1,1
fisheries,5,sablefish,1,1,1
fisheries,9,crab,1,1,1
fisheries,adf,amp,1,1,1
fisheries,alaska,department,1,1,1
fisheries,annual,permit,1,1,1
fisheries,arctic,yukon,1,1,1
fisheries,commission,1981,1,1,1
fisheries,enhancement,annual,1,1,1
fisheries,enhancement,projects,1,1,1
fisheries,http,www.adfg.alaska.gov,1,1,1
fisheries,management,stakeholder,1,1,1
fisheries,personnel,prior,1,1,1
fisheries,sea,urchin,1,1,1
fisheries,sport,fish,1,1,1
fisheries,targeting,pacific,1,1,1
fisheriesboard.meetinginfo,glenn,haight,1,1,1
fishermen,observers,consumers,1,1,1
fishers,observed,dynamics,1,1,1
fishery,age,estimates,1,1,1
fishery,article,1,1,1,1
fishery,commission,cfec,1,1,1
fishery,disaster,determination,1,1,1
fishery,disaster,information,1,1,1
fishery,disaster,refers,1,1,1
fishery,disaster,significant,1,1,1
fishery,disasters,declared,1,1,1
fishery,entry,commission,1,1,1
fishery,estimated,permit,1,1,1
fishery,management,report,1,1,1
fishery,management,reports,1,1,1
fishery,manuscript,series,1,1,1
fishery,openings,closures,1,1,1
fishery,permit,type,1,1,1
fishery,residential,type,1,1,1
fishery,resource,disaster,1,1,1
fishing,district,relative,1,1,1
fishing,employee,count,1,1,1
fishing,gis,data,1,1,1
fishing,including,refrigeration,1,1,1
fishing,industry,catching,1,1,1
fishing,licenses,issued,1,1,1
fishing,loan,program,1,1,1
fishing,occurred,estimates,1,1,1
fishing,season,fishery,1,1,1
fishing,sport,fishing,1,1,1
fishing,success,compared,1,1,1
fishing,survey,database,1,1,1
fishing,survey,webpage,1,1,1
flags,indicating,suspect,1,1,1
fleischman,run,reconstruction,1,1,1
food,shelter,fuel,1,1,1
forest,service,national,1,1,1
forest,shrub,barren,1,1,1
format,ii,escapement_copper,1,1,1
formations,occur,5,1,1,1
formatted,asl,data,1,1,1
framework,considerable,heterogeneity,1,1,1
fraser,river,watershed,1,1,1
freshwater,age,ocean,1,1,1
fsb,meeting,books,1,1,1
fuel,clothing,tools,1,1,1
fund,abbreviation,column,1,1,1
fund,dividend,pfd,1,1,1
future,production,due,1,1,1
g.t,amp,amp,1,1,1
g.t,peterman,r.m,1,1,1
gakona,river,upper,1,1,1
game,adf,amp,1,1,1
game,adfg,commercial,1,1,1
game,adfg,maintains,1,1,1
game,basic,information,1,1,1
game,federal,agencies,1,1,1
game,fishery,manuscript,1,1,1
game,https,www.adfg.alaska.gov,1,1,1
game,includes,developing,1,1,1
game,refuges,native,1,1,1
game,regulatory,regions,1,1,1
game,report,pdf,1,1,1
game,services,commercial,1,1,1
game,special,publication,1,1,1
game's,oceanak,database,1,1,1
game's,website,http,1,1,1
gary,holton,jim,1,1,1
gas,conservation,commission,1,1,1
gas,exploration,data,1,1,1
gather,age,sex,1,1,1
gauging,stations,including,1,1,1
gear,information,lut_gear,1,1,1
gear,permit,ans,1,1,1
geist,alaska,center,1,1,1
generalized,commercial,catch,1,1,1
generate,correct,web,1,1,1
generated,documents,including,1,1,1
generated,flags,indicating,1,1,1
geografía,inegi,comisión,1,1,1
gis,data,downloads,1,1,1
glenn,haight,bof,1,1,1
glennallen,district,gear,1,1,1
global,lithological,map,1,1,1
global,lithology,map,1,1,1
global,terrestrial,human,1,1,1
gold,star,symbol,1,1,1
goodnews,river,middle,1,1,1
gorbuscha,sockeye,oncorhynchus,1,1,1
government,agency,provide,1,1,1
gravel,removal,mining,1,1,1
ground,carcass,surveys,1,1,1
ground,survey,counts,1,1,1
ground,survey,weir,1,1,1
guided,fishing,activity,1,1,1
guiding,game,hunting,1,1,1
habitat,protection,including,1,1,1
haight,bof,executive,1,1,1
hamburg,hartmann,jörg,1,1,1
handling,preparing,preserving,1,1,1
hartmann,jörg,moosdorf,1,1,1
harvest,adfg,annual,1,1,1
harvest,cfec,https,1,1,1
harvest,data,gross,1,1,1
harvest,data,include,1,1,1
harvest,data,sourced,1,1,1
harvest,information,includes,1,1,1
harvest,monitoring,program,1,1,1
harvest,species,poundage,1,1,1
harvests,subsistence,fisheries,1,1,1
hatcheries,fisheries,enhancement,1,1,1
hatchery,operations,scales,1,1,1
hatchery,origin,combined,1,1,1
hatchery,origin,fish,1,1,1
hatchery,origin,pink,1,1,1
hatchery,pacific,salmon,1,1,1
hatchery,production,release,1,1,1
hatchery,release,data,1,1,1
hatchery,release,report,1,1,1
hatchery,return,data,1,1,1
herring,fisheries,9,1,1,1
hist_fish_dist,yukon,http,1,1,1
historic,publications,https,1,1,1
historical,loan,codes,1,1,1
holton,jim,kerr,1,1,1
hourly,aquatic,stream,1,1,1
hourly,water,temperature,1,1,1
hp,laurance,wf,1,1,1
hr002286,csv,includes,1,1,1
html,file,generated,1,1,1
html,file,tribes_geolocating.html,1,1,1
http,cmnmaps.ca,fiss_yukon,1,1,1
http,live.laborstats.alaska.gov,alari,1,1,1
http,www.adfg.alaska.gov,specialpubs,1,1,1
http,www.bioone.org,doi,1,1,1
http,www.env.gov.bc.ca,esd,1,1,1
http,www.legfin.akleg.gov,dynamicreports,1,1,1
http,www.ncsl.org,research,1,1,1
http,www.ntsg.umt.edu,rap,1,1,1
https,alaskasalmonandpeople.org,age,1,1,1
https,alaskasalmonandpeople.org,source,1,1,1
https,catalog.data.gov,dataset,1,1,1
https,coast.noaa.gov,arcgis,1,1,1
https,doi.org,10.1038,1,1,1
https,doi.org,10.1594,1,1,1
https,doi.org,10.5061,1,1,1
https,mtalab.adfg.alaska.gov,cwt,1,1,1
https,nationalmap.gov,small_scale,1,1,1
https,onlinelibrary.wiley.com,doi,1,1,1
https,open.canada.ca,data,1,1,1
https,www.adfg.alaska.gov,sb,1,1,1
https,www.adfg.alaska.gov,static,1,1,1
https,www.cfec.state.ak.us,pmtvalue,1,1,1
https,www.cfec.state.ak.us,research,1,1,1
https,www.commerce.alaska.gov,dcra,1,1,1
https,www.fisheries.noaa.gov,national,1,1,1
huan,wu,samantha,1,1,1
huc,8,watershed,1,1,1
hugh,smith,lake,1,1,1
human,footprint,index,1,1,1
human,footprint,maps,1,1,1
hydro,network,nhn,1,1,1
hydrographic,geodatabase,alaska,1,1,1
hydrologic,survey,directly,1,1,1
hydrologic,unit,code,1,1,1
hydrologic,unit,huc8,1,1,1
hydrologic,unit,system,1,1,1
i.e,discharge,ft,1,1,1
i.e,stage,ft,1,1,1
i.e,weekly,decisions,1,1,1
id,date,survey,1,1,1
id,e.g,live,1,1,1
id_startdate_enddate,e.g,crystalcreek_1589_2010_2012,1,1,1
identified,suitable,sample,1,1,1
identified,super,indicators,1,1,1
ii,escapement_copper,river_chinook_1975,1,1,1
iii,escapement_copper,river_chinook_1999,1,1,1
improve,recreational,fisheries.the,1,1,1
improved,pre,season,1,1,1
include,5,data,1,1,1
include,construction,road,1,1,1
include,direct,personal,1,1,1
included,1,annual,1,1,1
included,coding,document,1,1,1
included,jupyter,notebook,1,1,1
included,rmarkdown,document,1,1,1
included,rmarkdown,script,1,1,1
included,tailings,roads,1,1,1
includes,17,stream,1,1,1
includes,23,stream,1,1,1
includes,27,stream,1,1,1
includes,63,stream,1,1,1
includes,age,demographics,1,1,1
includes,alaska,commercial,1,1,1
includes,bristol,bay,1,1,1
includes,copper,river,1,1,1
includes,data,collected,1,1,1
includes,developing,regulatory,1,1,1
includes,estimated,values,1,1,1
includes,fishery,estimated,1,1,1
includes,fishery,permit,1,1,1
includes,glacier,bay,1,1,1
includes,language,boundaries,1,1,1
includes,length,data,1,1,1
includes,permit,information,1,1,1
includes,subsistence,harvest,1,1,1
includes,total,abundances,1,1,1
includes,xy,coordinates,1,1,1
including,bathymetry,rivers,1,1,1
including,permit,compliance,1,1,1
including,permit,type,1,1,1
including,proposal,books,1,1,1
including,refrigeration,transportation,1,1,1
increased,stakeholder,involvement,1,1,1
index.cfm,adfg,fisheriesboard.meetinginfo,1,1,1
index.cfm,adfg,fisheriesboard.past_members,1,1,1
index.cfm,adfg,main.historic,1,1,1
index.cfm,adfg,maps.commercial_fishing_gis,1,1,1
index.cfm,adfg,maps.datafiles,1,1,1
indian,affairs,bia,1,1,1
indian,river,describing,1,1,1
indian,river,sitka,1,1,1
indicating,suspect,data,1,1,1
indices,age,classes,1,1,1
indigenous,people’s,priorities,1,1,1
individual,csv,files,1,1,1
individual,escapement,goal,1,1,1
individual,survey,counts,1,1,1
inegi,comisión,nacional,1,1,1
inform,management,relevant,1,1,1
information,alari,site,1,1,1
information,e.g,fillets,1,1,1
information,i.e,weekly,1,1,1
information,includes,fishery,1,1,1
information,includes,geographic,1,1,1
information,includes,participation,1,1,1
information,table,1975,1,1,1
information,tables,alaska,1,1,1
information,usgs,generated,1,1,1
informed,inseason,management,1,1,1
infrastructure,4,crop,1,1,1
initial,tag,location,1,1,1
inlet,keeper,cik,1,1,1
inlet,kodiak,kotzebue,1,1,1
inlet,lci,management,1,1,1
inseason,subsistence,catch,1,1,1
insituto,nacional,de,1,1,1
integrated,data,digitization,1,1,1
interacting,parties,friend,1,1,1
intermediate,file,shapefile,1,1,1
intermediate,shapefile,sasap_rivs_connected_large.zip,1,1,1
internal,clade,codes,1,1,1
international,north,pacific,1,1,1
international,organizations,nations,1,1,1
intersecting,mining,footprints,1,1,1
irvine,j.r,2018,1,1,1
island,alaska,sampling,1,1,1
island,indian,reservation,1,1,1
islands,commercial,fishing,1,1,1
issued,permanent,limited,1,1,1
james,savereide,2017,1,1,1
jeanette,clark,2018,1,1,1
john,walsh,funded,1,1,1
jones,kr,possingham,1,1,1
jörg,moosdorf,nils,1,1,1
july,1,2008,1,1,1
jun,30,2018,1,1,1
juvenile,coho,salmon,1,1,1
k.w,2010,magnitude,1,1,1
