word1,word2,n,unique_ids,unique_authors
115,require,1,1,1
116,stations,1,1,1
12,inches,1,1,1
12,responses,1,1,1
"12,000","12,500",1,1,1
"12,500",salmon,1,1,1
13,regional,1,1,1
13.4,million,1,1,1
14,08,1,1,1
14,2017,1,1,1
1445b9a8ca53,commercial,1,1,1
15,minute,1,1,1
15,minutes,1,1,1
152,168,1,1,1
16,06,1,1,1
16,3n.htm,1,1,1
16,participating,1,1,1
16.05.871,881,1,1,1
17,stream,1,1,1
17th,coast,1,1,1
18,xx,1,1,1
19,figures,1,1,1
19,herring,1,1,1
1925,2015,1,1,1
1927,2018,1,1,1
1952,2015,1,1,1
1952,2017,1,1,1
1955,2017,1,1,1
1957,2009,1,1,1
1959,decades,1,1,1
1960,2012,1,1,1
1974,native,1,1,1
1974,revised,1,1,1
1975,2017,1,1,1
1976,2016,1,1,1
1976,2018,1,1,1
1977,capturing,1,1,1
1981,1992,1,1,1
1982,fairbanks,1,1,1
1984,2016,1,1,1
1984,2017,1,1,1
1987,2016,1,1,1
1988,2016,1,1,1
1993,2016,1,1,1
1993,csv,1,1,1
1995,2016,1,1,1
1996,included,1,1,1
1997,2016,1,1,1
1997,2018,1,1,1
2,306,1,1,1
2,appropriation,1,1,1
2,average,1,1,1
2,linked,1,1,1
2,population,1,1,1
2,total,1,1,1
2,watershed,1,1,1
2_escapement,data,1,1,1
"2,500",culvert,1,1,1
20,http,1,1,1
2000,2017,1,1,1
2001,2015,1,1,1
2003,2016,1,1,1
2005,north,1,1,1
2009,03,1,1,1
2009,2014,1,1,1
2009,acquired,1,1,1
2009,escapement,1,1,1
2009,knowledge,1,1,1
2009,overview,1,1,1
2010,2015,1,1,1
2010,magnitude,1,1,1
2011,2015,1,1,1
2011,indigenous,1,1,1
2012,glacier,1,1,1
2012,global,1,1,1
2012,lakes,1,1,1
2013,2017,1,1,1
2014,alaska,1,1,1
2014,culvert,1,1,1
2015,2016,1,1,1
2015,csv,1,1,1
2015,data,1,1,1
2015,drafters,1,1,1
2015,http,1,1,1
2015,knowledge,1,1,1
2015,longterm,1,1,1
2015,marine,1,1,1
2016,2,1,1,1
2016,2017,1,1,1
2016,bof_proposals.csv,1,1,1
2016,cfec,1,1,1
2016,commercial,1,1,1
2016,contained,1,1,1
2016,csv,1,1,1
2016,data,1,1,1
2016,due,1,1,1
2016,http,1,1,1
2016,https,1,1,1
2016,information,1,1,1
2016,length,1,1,1
2016,permit,1,1,1
2016,provided,1,1,1
2016,ranging,1,1,1
2016,regions,1,1,1
2016,road,1,1,1
2016,txt,1,1,1
2016,xlsx,1,1,1
2016_excel,sheet,1,1,1
2017,data,1,1,1
2017,depending,1,1,1
2017,dollars,1,1,1
2017,due,1,1,1
2017,escapement,1,1,1
2017,estimated,1,1,1
2017,field,1,1,1
2017,summary,1,1,1
2017_7mar18,xlsx,1,1,1
2017.04,pdf,1,1,1
2018,hydrologic,1,1,1
2018,knowledge,1,1,1
2018,salmon,1,1,1
2018,shapefiles,1,1,1
2018,summary,1,1,1
2019,02,1,1,1
21,files,1,1,1
229,federally,1,1,1
23,sites,1,1,1
23,stream,1,1,1
"23,500","31,000",1,1,1
25,figures,1,1,1
"25,500","39,000",1,1,1
26,salmon,1,1,1
27,stream,1,1,1
28,data,1,1,1
29,responses,1,1,1
3,ans,1,1,1
3,csv,1,1,1
3,dive,1,1,1
3,electric,1,1,1
3,estimates,1,1,1
3,finer,1,1,1
3,people,1,1,1
3,shrimp,1,1,1
3,statewide,1,1,1
3_reported,escapement,1,1,1
3.0,unported,1,1,1
30,2018,1,1,1
306,328,1,1,1
"31,000",salmon,1,1,1
314,doi,1,1,1
31b421f3,c48c,1,1,1
32,columns,1,1,1
33,sites,1,1,1
33,stream,1,1,1
352,days,1,1,1
36.9,million,1,1,1
3660,424f,1,1,1
37,"7,305",1,1,1
"39,000",salmon,1,1,1
3n,16,1,1,1
3n.htm,data,1,1,1
4,crop,1,1,1
4,domains,1,1,1
4,major,1,1,1
40473bde,9774,1,1,1
41.08.020,b4,1,1,1
424f,adab,1,1,1
4355,8f3b,1,1,1
45,days,1,1,1
4581,aafb,1,1,1
473a,bc20,1,1,1
48,figures,1,1,1
4e6d,881e,1,1,1
5,data,1,1,1
5,pasture,1,1,1
5,sablefish,1,1,1
55mm,coho,1,1,1
55mm,juvenile,1,1,1
58,unique,1,1,1
5d2c3b4a70d1,commercial,1,1,1
5j,2017.04,1,1,1
6,ac,1,1,1
6,lands,1,1,1
6,related,1,1,1
6,roads,1,1,1
60,sites,1,1,1
601c738b3a3c,sportfish,1,1,1
63,stream,1,1,1
65,commercial,1,1,1
6a6a530f,3660,1,1,1
7,railways,1,1,1
"7,305",314,1,1,1
70,projects,1,1,1
77,personal,1,1,1
77.001,sport,1,1,1
788537,license,1,1,1
7e4586c0,9812,1,1,1
8,14,1,1,1
8,digit,1,1,1
8,navigable,1,1,1
8,stream,1,1,1
8,watershed,1,1,1
80,stations,1,1,1
881e,b87956c07977,1,1,1
8f3b,1445b9a8ca53,1,1,1
9,crab,1,1,1
901,requires,1,1,1
93,water,1,1,1
9774,4581,1,1,1
9812,4355,1,1,1
a4b190fe,e090,1,1,1
aac,77.001,1,1,1
aac,80,1,1,1
aac,80.015,1,1,1
aac,93.140,1,1,1
aac,95.011,1,1,1
aafb,5d2c3b4a70d1,1,1,1
abbreviation,column,1,1,1
abundance,data,1,1,1
abundance,index,1,1,1
ac,regions,1,1,1
accessed,2019,1,1,1
accessible,means,1,1,1
accessing,http,1,1,1
accounting,units,1,1,1
accurate,log,1,1,1
accurate,picture,1,1,1
activities,including,1,1,1
activities,occurred,1,1,1
activity,related,1,1,1
activity,type,1,1,1
activity,types,1,1,1
adab,c771d1c89a5d,1,1,1
added,category,1,1,1
added,column,1,1,1
additional,dataset,1,1,1
additionally,broken,1,1,1
additionally,pfd,1,1,1
address,dates,1,1,1
adfg,annual,1,1,1
adfg,commercial,1,1,1
adfg,division,1,1,1
adfg,fisheriesboard.meetinginfo,1,1,1
adfg,fisheriesboard.past_members,1,1,1
adfg,habitat,1,1,1
adfg,main.historic,1,1,1
adfg,maintains,1,1,1
adfg,management,1,1,1
adfg,maps.commercial_fishing_gis,1,1,1
adfg,maps.datafiles,1,1,1
adfg,reports,1,1,1
adfg_bistol,bay,1,1,1
adfgadvisorycommittees.csv,ac_analysis.rmd,1,1,1
adjusted,2017,1,1,1
adjusted,price,1,1,1
admin,code,1,1,1
advisory,committees,1,1,1
advisory,councils,1,1,1
aerial,ground,1,1,1
aerial,imagery,1,1,1
affairs,bia,1,1,1
affairs,research,1,1,1
affected,entities,1,1,1
affecting,future,1,1,1
age,age,1,1,1
age,demographics,1,1,1
age,differences,1,1,1
age,distribution,1,1,1
age,freshwater,1,1,1
age,ocean,1,1,1
aged,stock,1,1,1
agencies,species,1,1,1
agency,provide,1,1,1
aggregated,catch,1,1,1
air,temperatures,1,1,1
akavgmonthlyspec_long.csv,spans,1,1,1
aksfpwrkrdem.pdf,included,1,1,1
al,1996,1,1,1
al,2011,1,1,1
alari,data,1,1,1
alaska,1995,1,1,1
alaska,additionally,1,1,1
alaska,admin,1,1,1
alaska,age,1,1,1
alaska,alaska,1,1,1
alaska,boards,1,1,1
alaska,british,1,1,1
alaska,contained,1,1,1
alaska,created,1,1,1
alaska,data,1,1,1
alaska,division,1,1,1
alaska,fairbanks,1,1,1
alaska,federal,1,1,1
alaska,forest,1,1,1
alaska,including,1,1,1
alaska,local,1,1,1
alaska,map,1,1,1
alaska,marine,1,1,1
alaska,north,1,1,1
alaska,obtained,1,1,1
alaska,oil,1,1,1
alaska,regions,1,1,1
alaska,revised,1,1,1
alaska,sasap_regions.zip,1,1,1
alaska,seafood,1,1,1
alaska,statehood,1,1,1
alaska,twenty,1,1,1
alaska's,budget,1,1,1
alaska's,fisheries,1,1,1
alaska's,inclusion,1,1,1
alaska's,limited,1,1,1
alaska’s,diverse,1,1,1
alaska’s,limited,1,1,1
alaska’s,permanent,1,1,1
alaskan,air,1,1,1
alaskan,coded,1,1,1
alaskan,commercial,1,1,1
alaskan,fishing,1,1,1
alaskan,hatchery,1,1,1
alaskan,labor,1,1,1
alaskan,locations,1,1,1
alaskan,people's,1,1,1
alaskan,precipitation,1,1,1
alaskan,watershed,1,1,1
alaskan,watersheds,1,1,1
alaskasalmonandpeople.org,age,1,1,1
alaskasalmonandpeople.org,source,1,1,1
aleutian,islands,1,1,1
allan,jr,1,1,1
allowing,surface,1,1,1
amendments,issued,1,1,1
american,community,1,1,1
american,land,1,1,1
amp,jack,1,1,1
anadromous,fishes,1,1,1
anadromous,streams,1,1,1
anadromous,water,1,1,1
anadromous,waterbodies,1,1,1
anadromous,waterbody,1,1,1
analysis,division,1,1,1
analysis,due,1,1,1
analyzed,spatially,1,1,1
anchorage,contained,1,1,1
anchorage,included,1,1,1
annette,island,1,1,1
annual,basis,1,1,1
annual,commercial,1,1,1
annual,escapement,1,1,1
annual,fire,1,1,1
annual,level,1,1,1
annual,mail,1,1,1
annual,management,1,1,1
annual,permit,1,1,1
annual,report,1,1,1
annual,snap,1,1,1
annual,total,1,1,1
annual,wholesale,1,1,1
ans,ans,1,1,1
ans,district,1,1,1
ans,region,1,1,1
ans,regions,1,1,1
ans,set,1,1,1
ans,values,1,1,1
append,file,1,1,1
applicable,1,1,1,1
applicant,withdrew,1,1,1
application,prior,1,1,1
application,process,1,1,1
apply,indicators,1,1,1
appropriated,noaa,1,1,1
approximate,centroid,1,1,1
aquatic,stream,1,1,1
aquifer,data,1,1,1
aquifer,testing,1,1,1
arcgis,rest,1,1,1
archival,record,1,1,1
archive,2015,1,1,1
archived,data,1,1,1
archived,excel,1,1,1
archived,files,1,1,1
archived,version,1,1,1
archives,csv,1,1,1
arctic,char,1,1,1
arctic,region,1,1,1
aren’t,eligible,1,1,1
article,1,1,1,1
article,2,1,1,1
asl,datasets,1,1,1
asl,sampling,1,1,1
asl_formatted_coghillweir.csv,derived,1,1,1
asl_formatted_copperriversockeye.csv,derived,1,1,1
asl_formatted_lowercookinlet.csv,derived,1,1,1
asl_formatted_uppercookinlet.csv,derived,1,1,1
asl_formatting_cookinlet.r,draws,1,1,1
asl_formatting_lowercookinlet.r,draws,1,1,1
assess,stream,1,1,1
assessment,data,1,1,1
assessment,information,1,1,1
assessment,manual,1,1,1
assign,sasap,1,1,1
assigns,region,1,1,1
assurance,process,1,1,1
attached,documents,1,1,1
attaches,location,1,1,1
attribute,record,1,1,1
attribute,set,1,1,1
attributes,2018,1,1,1
attribution,3.0,1,1,1
auc,pink,1,1,1
author,mining,1,1,1
authority,delegated,1,1,1
authors,waterbody_ak_rap.zip,1,1,1
average,estimated,1,1,1
average,estimates,1,1,1
average,wages,1,1,1
average,wholesale,1,1,1
award,na15nmf4270272,1,1,1
awc,codes,1,1,1
awc,index.cfm,1,1,1
awc,pdfs,1,1,1
awt,conducts,1,1,1
awt_troopers_positions_filled.csv,includes,1,1,1
ayk,region,1,1,1
ayk,salmon,1,1,1
b4,authority,1,1,1
bank,stabilization,1,1,1
barren,wetland,1,1,1
based,migration,1,1,1
basemaps,including,1,1,1
basic,aspects,1,1,1
basic,demographics,1,1,1
basic,plots,1,1,1
basic,water,1,1,1
bathymetry,rivers,1,1,1
bay,asl,1,1,1
bay,bound,1,1,1
bay,chignik,1,1,1
bay,prince,1,1,1
bc,distributions,1,1,1
bc20,601c738b3a3c,1,1,1
bc50kfiss,hist_fish_dist,1,1,1
bering,sea,1,1,1
binary,index,1,1,1
biodiversidad,conabio,1,1,1
biological,information,1,1,1
biomass,estimates,1,1,1
blm,major,1,1,1
blue,circle,1,1,1
bm,levy,1,1,1
board,chair,1,1,1
board,chairman,1,1,1
board,consists,1,1,1
board,fsb,1,1,1
board,generated,1,1,1
board,incorporates,1,1,1
board,makes,1,1,1
board,providing,1,1,1
boat,ship,1,1,1
boating,safety,1,1,1
bof,2009,1,1,1
bof,executive,1,1,1
bof,holds,1,1,1
bof,meetings,1,1,1
bof_proposal_coding.pdf,outlines,1,1,1
bof_proposals.csv,proposal,1,1,1
books,vote,1,1,1
bought,sold,1,1,1
bound,fish,1,1,1
boundaries,note,1,1,1
bounding,watersheds,1,1,1
bridge,middle,1,1,1
broad,assumptions,1,1,1
broad,view,1,1,1
brood,table_1972,1,1,1
broodtableprocessing.html,file,1,1,1
budget,information,1,1,1
buildings,based,1,1,1
built,environments,1,1,1
burned,pixels,1,1,1
c09,054.1,1,1,1
c48c,473a,1,1,1
cakn,sampling,1,1,1
calculate,river,1,1,1
calculation,dates,1,1,1
canada,age,1,1,1
canada,canadian,1,1,1
canada's,national,1,1,1
canadian,center,1,1,1
canadian,department,1,1,1
canadian,road,1,1,1
capita,harvest,1,1,1
capture,guided,1,1,1
capture,people,1,1,1
capturing,harvest,1,1,1
carcass,surveys,1,1,1
carothers,jessica,1,1,1
carrying,capacity,1,1,1
casing,12,1,1,1
casing,6,1,1,1
casing,diameter,1,1,1
casing,material,1,1,1
catalog,awc,1,1,1
catalog,provided,1,1,1
catalog,section,1,1,1
catalog.data.gov,dataset,1,1,1
cataloged,habitat,1,1,1
catastrophic,regional,1,1,1
catch,comparisons,1,1,1
catch,monitoring,1,1,1
catch,values,1,1,1
categories,community,1,1,1
categories,negative,1,1,1
category,column,1,1,1
caught,bought,1,1,1
caught,fish,1,1,1
ccrs,united,1,1,1
census,data,1,1,1
census,designated,1,1,1
census,population,1,1,1
census,records,1,1,1
center,krauss,1,1,1
central,alaska,1,1,1
central,region,1,1,1
centralizes,ayk,1,1,1
centroid,location,1,1,1
cf,commercial,1,1,1
cfec,2016,1,1,1
cfec,commercial,1,1,1
cfec,currency,1,1,1
cfec,fishery,1,1,1
cfec,https,1,1,1
cfec,report,1,1,1
change,existing,1,1,1
changing,behavior,1,1,1
changing,climate,1,1,1
chapter,77,1,1,1
chapter,93,1,1,1
chemical,properties,1,1,1
chichagof,islands,1,1,1
chignik,cook,1,1,1
chilcote,amp,1,1,1
chilkat,river,1,1,1
chilkoot,redoubt,1,1,1
chinook,coho,1,1,1
chinook,oncorhynchus,1,1,1
chinookbroodtableprocessing.rmd,details,1,1,1
chinookbroodtables_fw_sw_age.csv,includes,1,1,1
chinookbroodtables_totalage.csv,includes,1,1,1
chitina,mccarthy,1,1,1
chum,oncorhynchus,1,1,1
circle,symbol,1,1,1
circular,rings,1,1,1
circuli,accompanying,1,1,1
circuli,slow,1,1,1
citations,krauss,1,1,1
citizenship,vendor,1,1,1
city,region,1,1,1
clade,codes,1,1,1
clarence,yukon,1,1,1
clark,2018,1,1,1
class,code,1,1,1
class,produced,1,1,1
closed,loop,1,1,1
closely,attended,1,1,1
closest,0.01,1,1,1
clothing,tools,1,1,1
cmnmaps.ca,fiss_yukon,1,1,1
coar,datasets,1,1,1
coar,reports,1,1,1
coast,guard,1,1,1
coast.noaa.gov,arcgis,1,1,1
coastal,management,1,1,1
coastline,derived,1,1,1
code,aac,1,1,1
code,country,1,1,1
code,found,1,1,1
code,huc,1,1,1
code,license,1,1,1
code,title,1,1,1
codes,relating,1,1,1
coding,defaults,1,1,1
coding,document,1,1,1
coding,methods,1,1,1
coding,process,1,1,1
coding,techniques,1,1,1
coghill,river,1,1,1
coho,oncorhynchus,1,1,1
cohobroodtableprocessing.rmd,details,1,1,1
cohobroodtables_fw_sw_age.csv,includes,1,1,1
cohobroodtables_totalage.csv,includes,1,1,1
collected,age,1,1,1
collected,primarily,1,1,1
collected,stream,1,1,1
collection,national,1,1,1
collective,definition,1,1,1
columbia,archived,1,1,1
column,trailing,1,1,1
combined,reformatted,1,1,1
commerce,doc,1,1,1
commerce,noaa,1,1,1
commercial,entry,1,1,1
commercial,fishermen,1,1,1
commercial,loan,1,1,1
commercial,operator's,1,1,1
commercial,personal,1,1,1
commercial,products,1,1,1
commercial,sector,1,1,1
commercial,set,1,1,1
commercial,vessel,1,1,1
commercial,vessels,1,1,1
commercial_harvest_reports.csv,commercial,1,1,1
commercially,caught,1,1,1
commision,public,1,1,1
commission,1981,1,1,1
commission,1993,1,1,1
commission,basic,1,1,1
commission,commercial,1,1,1
commission,permit,1,1,1
commission,public,1,1,1
commission,webpage,1,1,1
committe,type,1,1,1
committee,activity,1,1,1
committee,type,1,1,1
committees,ac,1,1,1
communities,engaged,1,1,1
communities,equitably,1,1,1
communities,increasingly,1,1,1
communities,knowing,1,1,1
communities,unlike,1,1,1
community,basis,1,1,1
community,database,1,1,1
community,displayed,1,1,1
community,harvest,1,1,1
community,household,1,1,1
community,involvement,1,1,1
community,report,1,1,1
community,survey,1,1,1
compacted,impermeable,1,1,1
compiled,annual,1,1,1
compiled,data,1,1,1
compiles,salmon,1,1,1
completed,additionally,1,1,1
composition,telemetry,1,1,1
comprise,census,1,1,1
concepts,inclusive,1,1,1
concerned,parties,1,1,1
conducted,18,1,1,1
conducted,e.g,1,1,1
conducting,activities,1,1,1
conducts,enforcement,1,1,1
conducts,rapid,1,1,1
confidential,confidential,1,1,1
confidential,forms,1,1,1
confidential,included,1,1,1
confidential,rows,1,1,1
confidentiality,levels,1,1,1
confidentiality,rules,1,1,1
connect,escapement,1,1,1
consecutive,terms,1,1,1
conservation,commission,1,1,1
considerable,heterogeneity,1,1,1
consistent,temporal,1,1,1
consolidated,version,1,1,1
construction,2,1,1,1
construction,road,1,1,1
consumer,price,1,1,1
consumers,environmental,1,1,1
contaminate,water,1,1,1
contextual,information,1,1,1
contiguous,united,1,1,1
continuous,stream,1,1,1
contributing,factors,1,1,1
controlled,data,1,1,1
convert,individual,1,1,1
convey,major,1,1,1
copper.chinook.harvest.etc,1977,1,1,1
correct,rebuild,1,1,1
correct,web,1,1,1
cost,recovery,1,1,1
council,annually,1,1,1
council,elects,1,1,1
council,meeting,1,1,1
council,otnc,1,1,1
councils,racs,1,1,1
count,sockeye,1,1,1
counter,permits,1,1,1
country,sex,1,1,1
counts,employees,1,1,1
counts,tab,1,1,1
counts,typically,1,1,1
courtney,carothers,1,1,1
cover,dataset,1,1,1
cover,raster,1,1,1
crab,fisheries,1,1,1
craig,farrington,1,1,1
craig,farrington's,1,1,1
create,lithology_shp_regions.zip,1,1,1
create,lithology_shp_watersheds.zip,1,1,1
creates,basic,1,1,1
creates,figures,1,1,1
crop,lands,1,1,1
crossings,2009,1,1,1
crossings,gravel,1,1,1
crystalcreek_1589_2010_2012,csv,1,1,1
csv,2016,1,1,1
csv,annual,1,1,1
csv,format,1,1,1
cubic,feet,1,1,1
cucumber,geoduck,1,1,1
cultural,grounding,1,1,1
cultural,harvest,1,1,1
culvert,assessment,1,1,1
culvert,assessments,1,1,1
culvert,inventory,1,1,1
culvert,passable,1,1,1
cunfer,2017,1,1,1
currency,columns,1,1,1
current,valid,1,1,1
current,version,1,1,1
curve,method,1,1,1
curve,relationship,1,1,1
customary,trade,1,1,1
cwt,reports,1,1,1
daily,fish,1,1,1
daily,min,1,1,1
daily,streamflow,1,1,1
danielle,ringer,1,1,1
data,1975,1,1,1
data,akavgmonthlyreg_long.csv,1,1,1
data,archive,1,1,1
data,asl_formatted_bristolbay.csv,1,1,1
data,asl_formatted_coghillweir.csv,1,1,1
data,asl_formatted_eastsidechinook.csv,1,1,1
data,asl_formatted_lowercookinlet.csv,1,1,1
data,asl_formatted_uppercookinlet.csv,1,1,1
data,attempt,1,1,1
data,availability,1,1,1
data,broken,1,1,1
data,caused,1,1,1
data,collection,1,1,1
data,commercial_harvest_reports.csv,1,1,1
data,commercialharvest_reports.rmd,1,1,1
data,comprise,1,1,1
data,considerations,1,1,1
data,consist,1,1,1
data,contained,1,1,1
data,daily,1,1,1
data,dating,1,1,1
data,degrees,1,1,1
data,description,1,1,1
data,digitization,1,1,1
data,downloads,1,1,1
data,en,1,1,1
data,exists,1,1,1
data,explanation,1,1,1
data,export.csv,1,1,1
data,formatting,1,1,1
data,gross,1,1,1
data,include,1,1,1
data,includes,1,1,1
data,including,1,1,1
data,information,1,1,1
data,packave,1,1,1
data,perspective,1,1,1
data,portion,1,1,1
data,prior,1,1,1
data,recorded,1,1,1
data,recorder,1,1,1
data,remain,1,1,1
data,removed,1,1,1
data,representation,1,1,1
data,represents,1,1,1
data,sampling,1,1,1
data,shown,1,1,1
data,sourced,1,1,1
data,span,1,1,1
data,spanning,1,1,1
data,summaries,1,1,1
data_allyears,copy.xls,1,1,1
database,commercial,1,1,1
database,file,1,1,1
database,includes,1,1,1
database,management,1,1,1
database,online,1,1,1
database,quantifies,1,1,1
database,spans,1,1,1
database,v1.0,1,1,1
dataset,2005,1,1,1
dataset,a4b190fe,1,1,1
dataset,activity,1,1,1
dataset,additionally,1,1,1
dataset,archived,1,1,1
dataset,bristol_bay_full.csv,1,1,1
dataset,compiles,1,1,1
dataset,data,1,1,1
dataset,deliberately,1,1,1
dataset,depicts,1,1,1
dataset,escapement_locations.csv,1,1,1
dataset,fire,1,1,1
dataset,global,1,1,1
dataset,https,1,1,1
dataset,measurements,1,1,1
dataset,mining,1,1,1
dataset,note,1,1,1
dataset,record,1,1,1
dataset,represents,1,1,1
dataset,summarizes,1,1,1
dataset,synthesizes,1,1,1
dataset,tabulates,1,1,1
dataset,usgs,1,1,1
dataset,utilizes,1,1,1
datasets,aggregates,1,1,1
datasets,attaches,1,1,1
datasets,attempt,1,1,1
datasets,identifies,1,1,1
datasets,result,1,1,1
datasets,subsistence,1,1,1
datasets,vary,1,1,1
date,column,1,1,1
date,listed,1,1,1
date,published,1,1,1
date,survey,1,1,1
date,version,1,1,1
dates,column,1,1,1
dates,locations,1,1,1
dates,relevant,1,1,1
day,columns,1,1,1
dcra,dcraexternal,1,1,1
dcraexternal,query,1,1,1
de,estadística,1,1,1
de,la,1,1,1
dead,count,1,1,1
december,31,1,1,1
december,31st,1,1,1
december,council,1,1,1
decision,makers,1,1,1
deepened,modified,1,1,1
default.php,regions,1,1,1
defined,measures,1,1,1
defined,quality,1,1,1
defining,primary,1,1,1
deliberately,excludes,1,1,1
demographic,commercial,1,1,1
demographic,economic,1,1,1
demographics,broken,1,1,1
density,3,1,1,1
density,dependent,1,1,1
department,believes,1,1,1
dependent,interactions,1,1,1
depict,statistical,1,1,1
derived,dataset,1,1,1
derived,weights,1,1,1
describing,site,1,1,1
designed,properly,1,1,1
detail,monthly,1,1,1
detailed,file,1,1,1
details,estimated,1,1,1
determinations,additionally,1,1,1
determine,adequacy,1,1,1
determined,congress,1,1,1
determining,compliance,1,1,1
developed,objective,1,1,1
developing,regulatory,1,1,1
development,data,1,1,1
development,division,1,1,1
development,method,1,1,1
development,research,1,1,1
development,scientists,1,1,1
diameter,10,1,1,1
differing,geographic,1,1,1
digital,repository,1,1,1
digitized,scale,1,1,1
digits,based,1,1,1
direct,community,1,1,1
direct,personal,1,1,1
directly,compared,1,1,1
director,provided,1,1,1
directory,including,1,1,1
disaster,arising,1,1,1
disaster,declaration,1,1,1
disaster,determination,1,1,1
disaster,including,1,1,1
disaster,information,1,1,1
disaster,refers,1,1,1
disaster,significant,1,1,1
disasters,declared,1,1,1
discharge,cubic,1,1,1
discharge,data,1,1,1
discharge,ft,1,1,1
discuss,fish,1,1,1
displaying,time,1,1,1
disputes,alaska's,1,1,1
disruption,affecting,1,1,1
distdata,ecosystems,1,1,1
distinct,permitting,1,1,1
distribution,migration,1,1,1
distributions,http,1,1,1
district,2011,1,1,1
district,gear,1,1,1
district,level,1,1,1
district,relative,1,1,1
district_region_lut.csv,file,1,1,1
disturbance,related,1,1,1
dive,fisheries,1,1,1
diverse,array,1,1,1
diverse,components,1,1,1
diverse,salmon,1,1,1
diverse,team,1,1,1
diversion,bank,1,1,1
dividend,pfd,1,1,1
division,analysts,1,1,1
doc,national,1,1,1
document,additionally,1,1,1
document,bof_proposal_coding.pdf,1,1,1
document,daily,1,1,1
document,details,1,1,1
document,habitat_permits.rmd,1,1,1
document,sasapwebsitegraphicscensus.rmd,1,1,1
documented,location,1,1,1
documents,including,1,1,1
doi,10.1080,1,1,1
doi.org,10.1038,1,1,1
doi.org,10.1594,1,1,1
doi.org,10.5061,1,1,1
domains,demographic,1,1,1
domains,related,1,1,1
dominant,rock,1,1,1
don’t,live,1,1,1
donkersloot,courtney,1,1,1
downloadable,data,1,1,1
downloads,section,1,1,1
downstream,edge,1,1,1
downstream,movement,1,1,1
draw,pertinent,1,1,1
drawdown,test,1,1,1
dressed,head,1,1,1
drill,rig,1,1,1
drilled,driven,1,1,1
driller's,logs,1,1,1
drilling,3,1,1,1
driven,jetted,1,1,1
dryad,052q5.2,1,1,1
dryad,digital,1,1,1
duplicate,permit,1,1,1
duplicate,permits,1,1,1
dynamicreports,operating,1,1,1
e.g,aerial,1,1,1
e.g,crystalcreek_1589_2010_2012,1,1,1
e.g,fillets,1,1,1
e.g,frozen,1,1,1
e.g,live,1,1,1
e.g,survey,1,1,1
e090,4e6d,1,1,1
earlier,efforts,1,1,1
earnings,1975,1,1,1
earnings,values,1,1,1
easier,digestion,1,1,1
easier,integration,1,1,1
easily,accessible,1,1,1
ecological,analysis,1,1,1
economic,cultural,1,1,1
economic,research,1,1,1
ecosystem,health,1,1,1
ecosystems,bc50kfiss,1,1,1
edible,weight,1,1,1
effective,females,1,1,1
egegik,river,1,1,1
eggs,successfully,1,1,1
el,conocimiento,1,1,1
electric,infrastructure,1,1,1
electronic,tags,1,1,1
elevation,i.e,1,1,1
elevation,maximum,1,1,1
elevation,median,1,1,1
elevation,minimum,1,1,1
elevation,range,1,1,1
elevation,standard,1,1,1
elevation,utilizing,1,1,1
eligible,entity,1,1,1
employer,previously,1,1,1
empty,column,1,1,1
en,dataset,1,1,1
enable,easier,1,1,1
enables,assignment,1,1,1
enforcement,activities,1,1,1
enhanced,origin,1,1,1
enhancement,annual,1,1,1
enhancement,projects,1,1,1
entire,fishery,1,1,1
entry,act,1,1,1
entry,fishery,1,1,1
enumeration,projects,1,1,1
environmental,sustainability,1,1,1
environments,2,1,1,1
equitably,practice,1,1,1
errors,sasap_regions.zip,1,1,1
escapement,database,1,1,1
escapement,enumeration,1,1,1
escapement,index,1,1,1
escapement,indices,1,1,1
escapement,level,1,1,1
escapement,monitoring,1,1,1
escapement_copper,river_chinook_1975,1,1,1
escapement_copper,river_chinook_1999,1,1,1
escapement_locations.csv,file,1,1,1
esd,distdata,1,1,1
eshamy,lakes,1,1,1
esri,file,1,1,1
established,age,1,1,1
established,curve,1,1,1
estimate,permit,1,1,1
estimate,salmon,1,1,1
estimate,sport,1,1,1
estimate,standard,1,1,1
estimated,36.9,1,1,1
estimated,elevation,1,1,1
estimated,values,1,1,1
estimates,1,1,1,1
evaluating,regulatory,1,1,1
ew,magrach,1,1,1
exact,location,1,1,1
examine,fisheries,1,1,1
examining,demographic,1,1,1
examining,growth,1,1,1
excavation,deposition,1,1,1
executive,summary,1,1,1
existing,datasets,1,1,1
existing,federal,1,1,1
existing,ground,1,1,1
exploration,data,1,1,1
extracted,adfg_bistol,1,1,1
extracted,csv's,1,1,1
extracted,file,1,1,1
f1416vb4,andrew,1,1,1
f1gx48v4,james,1,1,1
f1j964nz,geometries,1,1,1
f1r20zn2,indicators,1,1,1
f1tt4p73,andrew,1,1,1
facilitate,informed,1,1,1
facilitate,understanding,1,1,1
facilitates,aggregated,1,1,1
factors,including,1,1,1
factors,influence,1,1,1
fairbanks,alaska,1,1,1
fall,j.a,1,1,1
fall,stream,1,1,1
families,fishing,1,1,1
farrington,2016,1,1,1
farrington,analyzed,1,1,1
fe,fisheries,1,1,1
fedaidpdfs,rir,1,1,1
fedaidpdfs,sp14,1,1,1
federal,agencies,1,1,1
federal,fisheries,1,1,1
federal,lands,1,1,1
federal,water,1,1,1
federally_recognized_tribes_geolocated.csv,includes,1,1,1
fekete,bm,1,1,1
female,distinction,1,1,1
